Número registro,Nombre tercero,Descripción,Fecha contable,Importe factura,Orgánica,Programa,Económica
2018.0002335,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,"ABRIL 18. GESTION DE LA ESCUELA MUNICIPAL INCOMPLETA  DE PRIMER CICLO DE EDUCACION INFANTIL ""LOS DUENDES"".JGL 10-7-15 (FORMALIZADO 21-07-15) PRORROGA JGL 24-2-17.",25/05/18,"8.541,94 €",5,23109,227992
2018.0002722,CONSULTORES DE SEGURIDAD E HIGIENE CASTELLON SA,"ABRIL 18. IMPORTE 90% EJECUCION CONTRATO SERVICIO DE PREVENCION AJENO, ESPECIALIDAD EN MEDICINA DEL TRABAJO, HIGIENE INDUSTRIAL Y APOYO EN ERGONOMIA Y PSICOSOCIOLOGIA DEL AYTO DE CASTELLON. JGL 15/12/17 (FORMALIZADO 27/12/17).",08/06/18,"4.819,08 €",3,92064,227060
2018.0002639,ABACUS SOCIEDAD COPP CATALANA LIMITADA,"ABRIL 18. LOTE 1.- MATERIAL DE ESCRITURA, CORRECCION Y CORTE, CONTRATO DEL SUMINISTRO DE MATERIAL DE OFICINA. DEC 25-07-16 (FORMALIZADO 27-07-16) Y PRORROGA DEC 9/05/17. ",05/06/18,"804,98 €",3,92065,220001
2018.0002990,VEDAT CASTELLON SA,"ABRIL 18. LOTE 1.- VEHICULOS AUTOMOVILES, CONTRATO SERVICIO DE REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS, MOTOCICLETAS Y BICICLETAS POLICIALES Y DE A.M.U. JGL 28/7/17 (FORMALIZADO 31/7/17).",28/06/18,"287,07 €",5,13230,21400
2018.0002708,FULVIO NAVARRO E HIJOS SL,"ABRIL 18. LOTE 2.- MATERIAL DE ARCHIVO Y CLASIFICACION,CONTRATO DEL SUMINISTRO DE MATERIAL DE OFICINA. DEC 25-07-16 (FORMALIZADO 27-07-16) Y PRORROGA DEC 9/05/17.",05/06/18,"1.319,88 €",3,92065,220001
2018.0002986,VEDAT CASTELLON SA,"ABRIL 18. LOTE 2.- MOTOCICLETAS Y QUADS, CONTRATO SERVICIO DE REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS, MOTOCICLETAS Y BICICLETAS POLICIALES Y DE A.M.U. JGL 28/7/17 (FORMALIZADO 31/7/17).",15/06/18,"2.904,48 €",5,13230,21400
2018.0003316,SMART MOBILITY SYSTEMS SL,"ABRIL 18. LOTE 3: BICICLETAS, TRICICLOS Y KARTS A PEDALES, CONTRATO SERVICIO REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS, MOTOCICLETAS Y BICICLETAS POLICIALES Y DE A.M.U. JGL 28/7/17 (FORMALIZADO 31/7/17).",28/06/18,"309,17 €",5,13230,21400
2018.0002579,PLACIDO GOMEZ SL,"ABRIL 18. LOTE 3. MATERIAL COMPLEMENTARIO DE OFICINA, CONTRATO DEL SUMINISTRO DE MATERIAL DE OFICINA. DEC 25-07-16 (FORMALIZADO 27-07-16) Y PRORROGA DEC 9/05/17.",24/05/18,"519,51 €",3,92065,220001
2018.0002586,SDAD ESTATAL CORREOS Y TELEGRAFOS SA,ABRIL 18. PRESTACION SERVICIOS POSTALES SEGUN ACUERDO CON LA DIPUTACION PROVINCIAL Y ENTIDADES ADHERIDAS. JGL 05/05/17 (FORMALIZADO 15/5/17).,08/06/18,"27.011,00 €",3,92065,22201
2018.0002670,T-SYSTEMS ITC IBERIA SAU,"ABRIL 18. PRORROGA  SERV. MANT. APLICACIONES INFORM.: PAC, GEST.TRIBUT., CE, EJECUTIVA, CONV.ELECTORALES, MULTAS, PADRON HABIT. Y DERIV.RESPONSABILIDAD JGL 16-09-16 (FORMALIZ. 21/09/16) PRORR. JGL 7/7/17.",08/06/18,"4.958,34 €",3,92052,21610
2018.0002686,FUNDACION AMIGO,"ABRIL 18. PROYEC.SEGUIMIENTO ESCOLAR Y EDUCATIVO, ACTIV. DE ACOMPAÑAMIENTO Y REFUERZO ALUMNADO PROBLEMATICA ABSENTISMO ESCOLAR. JGL 20/10/17 (FORMALIZADO 30/10/17).",25/05/18,"7.300,50 €",5,23109,227990
2018.0002409,"IOCUM GESTIO ESPORTIVA I EDUCATIVA, S.L.","ABRIL 18. PROYECTO""PATIS OBERTS""SERVICIO DE DINAMIZACIÓN DE PATIOS ESCOLARES FUERA HORARIO LECTIVO POR MEDIO DE ACTIVIDADES FISIO-DEPORTIVAS Y LUDICO EDUCATIVAS, DEC 28/09/17.",23/05/18,"1.980,71 €",4,32000,227992
2018.0002513,API MOVILIDAD SA,ABRIL 18. SEÑALIZACION HORIZONTAL VIA PUBLICA,21/06/18,"14.292,04 €",5,13300,227994
2018.0002459,OESIA NETWORKS SL,ABRIL 18. SERVICIO DE ATENCION E INFORMACION TELEFONICA A LA CIUDADANIA A TRAVES DEL 010 Y OTROS CANALES ALTERNATIVOS POR EL PERSONAL ESPECIALIZADO. JGL 09/06/17 (FORMALIZADO 19/06/17).,25/05/18,"5.066,58 €",3,92500,22799
2018.0002681,UTE CONSERVACION CASTELLO 2010,"ABRIL 18. SERVICIO DE CONSERVACION , REPARACION Y MEJORA DE INFRAESTRUCTURAS VIARIAS E INFRAESTRUCTURAS DE ALCANTARILLADO EN TERMINO MUNICIPAL DE CASTELLON. JGL 09-07-10 (FORMALIZADO 26-8-10) Y REVISION PRECIOS JGL 5-5-17. ",01/06/18,"103.960,74 €",5,15360,21000
2018.0002495,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ABRIL 18. SERVICIO DE DIRECCION DE LA ESCUELA MUNICIPAL DE TEATRO. JGL 31/10/14 (FORMALIZADO 31/10/14). PRORROGA Y REV.PRECIOS JGL 12/05/17.,25/05/18,"3.975,57 €",4,33400,227991
2018.0002623,BLACKICE LOCALES DE ENSAYO UTE,ABRIL 18. SERVICIO DE GESTION DE LOS LOCALES MUNICIPALES DE ENSAYO PARA JOVENES. JGL 24/07/15 (FORMALIZADO 04/08/15) PRORROGA 24/02/17.,01/06/18,"2.494,60 €",4,33700,2279916
2018.0002809,RENTOKIL INITIAL ESPAÑA SA,ABRIL 18. SERVICIO DE GESTION DE RESIDUOS SANITARIOS DE HIGIENE INTIMA Y SERVICIO BACTERIOSTATICO DEL AYUNTAMIENTO DE CASTELLON. DEC 29/11/16 (FORMALIZADO 14/12/16).,05/06/18,"677,44 €",5,92031,227001
2018.0002730,JUAN JOSE SANCHEZ LOPEZ SA,ABRIL 18. SERVICIO DE INSTALACION Y RETIRADA DE LOS ESCENARIOS EN VIA PUBLICA Y EN EDIFICIOS MUNICIPALES DEL TERMINO MUNICIPAL.,21/06/18,"5.190,32 €",5,15340,227991
2018.0002647,TRANSPORTES ALEGRE MONFERRER SL,ABRIL 18. SERVICIO DE LIMPIEZA DE ACEQUIAS Y TRANSPORTE DE RESIDUOS DEL TERMINO MUNICIPAL. ,21/06/18,"5.627,07 €",5,17000,22700
2018.0002626,JARDINERIA DE CASTELLON SL,ABRIL 18. SERVICIO DE MANTENIMIENTO DE LAS ZONAS DE ESPARCIMIENTO CANINO DE CASTELLON DE LA PLANA  JGL 13-11-2015. (FORMALIZACIÓN 24-11-15) JGL 27/10/17.,25/05/18,"3.502,18 €",5,31100,2279912
2018.0002764,MAQUIVER SL,ABRIL 18. SERVICIO DE REPARTO Y SUMINISTRO DE VALLAS Y SEÑALIZACION PORTATIL EN LA VIA PUBLICA DEL TERMINO MUNICIPAL DE CASTELLON. JGL 04-08-16 (EXCESO DE CONTRATO) (FORMALIZADO 2/09/16).,21/06/18,"21.608,98 €",5,13300,227993
2018.0002591,ASOC GRUP AU D'ORNITOLOGIA,"ABRIL 18. SERVICIO DE SEGUIMIENTO, CONTROL, CENSO Y ELIMINACION DE ALGUNAS ESPECIES DE AVIFAUNA URBANA DE LA CIUDAD DE CASTELLON Y CAMPAÑA CONCIENCIACION CIUDADANA.",21/06/18,"1.761,32 €",5,17000,227990
2018.0002731,TELEVIDA SERVICIOS SOCIOSANITARIOS SLU,ABRIL 18. SERVICIO DE TELASISTENCIA DOMICILIARIA DEL AYUNTAMIENTO DE CASTELLON. JGL 23/02/18 (FORMALIZADO 26/03/18).,08/06/18,"9.135,04 €",5,23107,227993
2018.0002763,"RECIPLASA, RECICLADOS DE RESIDUOS LA PLANA, S.A.","ABRIL 18. SERVICIO DE TRANSPORTE, TRATAMIENTO Y ELIMINACION DE RESIDUOS SOLIDOS URBANOS, PLENO 25-03-94",08/06/18,"535.542,47 €",5,16230,227990
2018.0002789,"LABORATORIOS MUNUERA, S.L.U.",ABRIL 18. SERVICIO DE VIGILANCIA Y CONTROL DE VERTIDOS AL MAR DE EMISARIO SUBMARINO DE CASTELLON JGL 8/9/17 (FORMALIZACION 27/9/17) ,15/06/18,"561,75 €",5,16000,227061
2018.0002759,GPM SERVI SL,ABRIL 18. SERVICIO DESRATIZACION Y LUCHA CONTRA CUCARACHAS EN TERMINO MUNICIPAL DE CASTELLON DE LA PLANA.  JGL 18/11/16  (FORMALIZADO 14/12/16).,01/06/18,"4.312,55 €",5,31100,227993
2018.0002401,UTE INTUR ESPORT-MEDITERRANEA,"ABRIL 18. SERVICIO GESTION Y EJECUCIÓN PROYECTO ""AULAS PARA MAYORES DE CASTELLON"" JGL 02-08-13 (FORMALIZ 18-09-13) REV. PRECIOS JGL 12-02-16 Y 16-12-16 PRORROGA 31/03/17.",25/05/18,"11.370,83 €",5,23105,227992
2018.0002744,UTE SANEAMIENTO URBANO CASTELLON,"ABRIL 18. SERVICIO LIMPIEZA VIARIA, RETIRADA RESIDUOS SOLIDOS URBANOS, RECOGIDA PAPEL, PLASTICO, VIDRIO Y TTE A PLANTAS AUTORIZADAS. DEC 31/12/09 (FORMALIZADO 29/1/10) REV.PRECIOS 24/11/17.",08/06/18,"1.461.215,62 €",5,16210,227990
2018.0002506,"UTE TELECSO, S.L.- ACEINSA MOVILIDAD,S.A.",ABRIL 18. SERVICIO MANTENIMIENTO ALUMBRADO,21/06/18,"70.071,04 €",5,16500,21301
2018.0002547,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),ABRIL 18. SERVICIO MANTENIMIENTO INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL MOVILIDAD URBANA DE CASTELLON.  ,21/06/18,"106.041,48 €",5,13300,227991
2018.0002507,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),ABRIL 18. SERVICIO MANTENIMIENTO SEÑALIZACION VERTICAL,21/06/18,"37.149,40 €",5,13300,227995
2018.0002398,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,ABRIL 18. SERVICIO MUNICIPAL DE AYUDA A DOMICILIO DE APOYO COMUNITARIO (SADE) JGL 11-12-15 (FORMALIZADO 21/1/16).,25/05/18,"1.028,90 €",5,23109,227994
2018.0002397,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,ABRIL 18. SERVICIO MUNICIPAL DE AYUDA A DOMICILIO DE APOYO COMUNITARIO EXTRAORDINARIO (SADE) JGL 11-12-15 (FORMALIZADO 21/1/16).,25/05/18,"363,79 €",5,23109,227994
2018.0002399,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,ABRIL 18. SERVICIO MUNICIPAL DE AYUDA A DOMICILIO DE APOYO EDUCATIVO (SADE) JGL 11-12-15 (FORMALIZADO 21/1/16).,25/05/18,"9.335,33 €",5,23109,227994
2018.0002395,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,ABRIL 18. SERVICIO MUNICIPAL DE AYUDA A DOMICILIO POLIVALENTE  ORDINARIO (SAD) DEL AYUNTAMIENTO DE CASTELLON. JGL 18/12/15 (FORMALIZADO 21/1/16).,25/05/18,"89.173,08 €",5,23107,227992
2018.0002396,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,ABRIL 18. SERVICIO MUNICIPAL DE AYUDA A DOMICILIO POLIVALENTE (SAD) DEL AYUNTAMIENTO DE CASTELLON. JGL 18/12/15 (FORMALIZADO 21/1/16).,25/05/18,"4.896,59 €",5,23107,227992
2018.0002756,FED.PROV.DISCAPACITADOS F.Y ORG.COCEMFE,ABRIL 18. SERVICIO MUNICIPAL DE TRANSPORTE ADAPTADO. JGL 31-7-14 (FORMALIZADO 22-09-14) Y REV.PRECIOS JGL 29-12-17.,08/06/18,"41.619,89 €",5,23104,227990
2018.0002410,MAQUIVER SL,ABRIL 18. SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14 (FORMALIZADO 16/12/14) MODIFICACION CONTRATO JGL 30/06/17.,18/05/18,"46.542,29 €",5,44120,227990
2018.0002567,ACCSA,ABRIL 18. SERVICIO TRANSPORTE PUBLICO URBANO EN CASTELLON DE LA PLANA. JGL 22/3/13 (FORMALIZADO 05/09/13) MODIFICADO JGL 31/03/17 Y REV.PRECIOS JGL 29/09/17.,01/06/18,"316.221,99 €",5,44110,227992
2018.0002761,GPM SERVI SL,ABRIL 18. SERVICIOS DE CONTROL POBLACIONES DE MOSQUITOS Y OTROS INSECTOS EN CASO DE PLAGA EN EL TERMINO MUNICIPAL DE CASTELLON DE LA PLANA. JGL 24-06-16.,08/06/18,"4.516,33 €",5,31100,227992
2018.0002407,SERPROANIMAL SL,"ABRIL 18. SERVICIOS DE RECOGIDA, MANTENIMIENTO, SISTEMA DE ADOPCION Y ELIMINACION MEDIANTE METODOS INCRUENTOS DE ANIMALES DE COMPAÑIA EN CASTELLON. JGL 17/02/17 (FORMALIZADO 22/02/17).",18/05/18,"10.799,25 €",5,31100,227990
2018.0002747,"CONSUM, S. COOP.V","ABRIL 18. SUM. ""VALES DE COMPRA"" PARA PERS.BENEFICIARIAS AYUDAS EMERG.SOCIAL PARA CUBRIR NECESIDADES BASICAS ALIM.E HIGIENE JGL 27-11-15 Y MODIF.CTO JGL 9/9/16 Y 15/9/17.",01/06/18,"58.450,00 €",5,23108,227990
2018.0002810,IMPRENTA ROSELL SL,ABRIL 18. SUMINISTRO DE ARTICULOS DE IMPRENTA PARA EL AYUNTAMIENTO DE CASTELLON. JGL 03-07-15 (FORMALIZADO 24-07-15) 1ª PRORROGA JGL 5/5/17.,08/06/18,"7.784,35 €",3,92065,220000
2018.0002768,CANTERA LA TORRETA SAU,ABRIL 18. SUMINISTRO DE FORMA SUCESIVA Y POR PRECIO UNITARIO DE ARIDOS PARA EL SERVICIO MUNICIPAL DE BRIGADAS DEPENDIENTE DIRECCION SERVICIOS URBANOS. JGL 16/02/18 (FORMALIZADO 21/2/18).,15/06/18,"771,30 €",5,15350,221991
2018.0002585,ARGOT CULTURAL S L,ABRIL 18. SUMINISTRO LIBROS CON DESTINO BIBLIOTECAS Y AGENCIAS LECTURA MUNICIPALES  LOTE 1 (LIBROS INFANTILES Y JUVENILES). DEC 20/5/16 (FORMALIZ. 30/5/16) PRORROGA DEC 3/4/17.,24/05/18,"566,84 €",4,33210,220011
2018.0002592,LLIBRERIA CASTELLO SL,ABRIL 18. SUMINISTRO LIBROS CON DESTINO BIBLIOTECAS Y AGENCIAS LECTURA MUNICIPALES  LOTE 2 (LIBROS DE NARRATIVA). DEC 20/5/16 (FORMALIZ. 30/5/16) PRORROGA DEC 3/4/17.,24/05/18,"559,33 €",4,33210,220011
2018.0002581,PLACIDO GOMEZ SL,ABRIL 18. SUMINISTRO LIBROS CON DESTINO BIBLIOTECAS Y AGENCIAS LECTURA MUNICIPALES  LOTE 3 (LIBROS DE MATERIAS VARIAS). DEC 20/5/16 (FORMALIZ. 30/5/16) PRORROGA DEC 3/4/17.,18/05/18,"569,02 €",4,33210,220011
2018.0002572,"BOXI CASTELLON, S.L.","ABRIL 18. SUMINISTRO, INSTALACION Y MANTENIMIENTO EN REGIMEN DE ALQUILER DE MODULOS PORTATILES.",21/06/18,"2.453,82 €",5,15340,20300
2018.0002803,FOMENTO AGRICOLA CASTELLONENSE SA,ABRIL 18. TRABAJOS ORDINARIOS DEL SERVICIO DE MANTENIMIENTO Y LIMPIEZA DE FUENTES ORNAMENTALES DEL TERMINO MUNICIPAL DE CASTELLON. JGL 08/09/17 (FORMALIZADO 13/10/17).,15/06/18,"21.375,58 €",5,15340,227992
2018.0002868,FOMENTO AGRICOLA CASTELLONENSE SA,ABRIL 18. TRABAJOS ORDINARIOS SERVICIO DE CONSERVACION Y MANTENIMIENTO DE LAS ESTACIONES DE BOMBEO RED ALCANTARILLADO Y CONTROL VERTIDOS TERMINO MUNICIPAL CASTELLON JGL 04-11-16 (FORMALIZADO 28/11/16).,15/06/18,"40.133,98 €",5,16000,227001
2018.0002703,JARDINERIA DE CASTELLON SL,ABRIL 18. TRABAJOS REALIZADOS EN EL ENTORNO DE LA MAGDALENA.,21/06/18,"2.163,95 €",5,17100,227990
2018.0002665,TRANSPORTES ALEGRE MONFERRER SL,"ABRIL 18. TRANSPORTE MATERIALES, UTILIZACION MAQUIN. INDUSTRIAL, RETIRADA MATERIALES ACT.MUNICIPALES, VACIADO Y LIMP.ENCAUZAMIENTOS.",21/06/18,"19.063,68 €",5,15350,22300
2018.0002504,SCI SERVICIOS DE COLABORACION INTEGRAL SL,ABRIL 18.SERVICIO DE COLABORACION EN MATERIA GESTION Y RECAUDACION INGRESOS DE DERECHO PUBLICO: LIQUIDACION PERIODO VOLUNTARIO.,21/06/18,"53.443,96 €",3,93220,22708
2018.0003070,"ALECAS SERVICIOS Y GESTION, S.L.",ABRIL 18.SUMINISTRO MATERIAL ELECTRICO,21/06/18,"8.499,38 €",5,16500,221990
2018.0002715,ITURRI SA,ABRIL 2018.  RENTING FURGON SALVAMENTOS VARIOS (FSV) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 2/03/12 (FORMALIZADO 2/04/12) ACTA ENTREGA 12/11/12.,15/06/18,"4.717,67 €",5,13600,20400
2018.0002573,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU","ABRIL 2018. APORT. MUNIC.SERVICIOS EXTRAORD. E INMEDIACIONES, GEST.ABANDONO Y SANCIONES SERV. RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS.JGL 12-7-13(FORMALIZ. 22-7-13). REV. PREC. DEC. 11-3-15 Y JGL 21-10-16 PRORR JGL 28/04/17.",15/06/18,"3.971,28 €",5,13300,227990
2018.0002673,TALHER SA,ABRIL 2018. CAMPAÑA CONTRA EL PICUDO ROJO DE LAS PALMERAS JGL 23-12-15 (FORMALIZADO 19-01-16).,01/06/18,"2.092,47 €",5,17100,227991
2018.0002737,PROJARDIN OBRAS Y SERVICIOS SL,"ABRIL 2018. CONSERVACION, MANTENIMIENTO Y LIMPIEZA DEL PARQUE MERIDIANO.",21/06/18,"2.586,11 €",5,17100,227990
2018.0002570,AUTOS MEDITERRANEO S A,"ABRIL 2018. CONVENIO ENTRE AUTOS MEDITERRANEO Y EL AYTO CS PARA SUBV TARIFAS A COBRAR PUBLICO USUARIO TTE VIAJEROS AREA METROPOLITANA CS LINEA CS-BORRIOL, CS-BENICASSIM CONCES.CVCS-105, JGL 24/11/17 Y REAJUSTE ANUALIDADES JGL 23/3/18.",01/06/18,"4.091,18 €",5,44110,227993
2018.0002805,"INTUR ESPORT, S.L.","ABRIL 2018. PREST.SERVICIO GESTION Y EJECUCION CAMPAÑAS DEPORTIVAS GENTE MAYOR. JGL 08/02/13 (FORMALIZ. 27/02/13) PRORR. JGL 29/07/16.(APLICADA REVISION DE PRECIOS JGL 11/5/18 +109,01€) ",15/06/18,"11.876,98 €",5,23105,227991
2018.0002806,"INTUR ESPORT, S.L.","ABRIL 2018. PREST.SERVICIO GESTION Y EJECUCION TALLERES  CARACTER SOCIOCULTURAL GENTE MAYOR. JGL 08/02/13 (FORMALIZ. 27/02/13) PRORR. JGL 29/07/16. (APLICADA REVISION PRECIOS JGL 11/5/18 +127,26€)",15/06/18,"13.865,53 €",5,23105,227991
2018.0002714,ITURRI SA,ABRIL 2018. RENTING AUTOBOMBA RURAL PESADA (BRP) CON DESTINO SERVICIO EXTINCION DE INCENDIOS JGL 23/12/11 (FORMALIZADO 30/1/12) ACTA ENTREGA 01/10/12.,15/06/18,"4.327,81 €",5,13600,20402
2018.0002333,MEDITERRANEA GESTION SOCIAL Y CULTURAL SA,"ABRIL 2018. SERV.DE GESTION CENTRO ESPECIALIZADO ATENCION A MAYORES ""URBAN CASTELLO"" Y DE LOS SERVICIOS DE CONSERJERIA, LIMPIEZA Y SALA MULTIFUNCIONAL DEL CENTRO POLIF. ""URBAN CASTELLO"" JGL 02/06/17 (FORMALIZADO 27/06/17). ",25/05/18,"25.942,93 €",5,23110,227990
2018.0002546,CRUZ ROJA ESPAÑOLA,ABRIL 2018. SERVICIO COMPLEMENTARIO AL SERVICIO DE TELEAYUDA DOMICILIARIA.,21/06/18,"2.982,11 €",5,23107,227993
2018.0002672,TALHER SA,"ABRIL 2018. SERVICIO DE CONSERVACIÓN, MANTENIMIENTO Y SUMINISTRO DE VEGETALES Y MATERIALES DE LOS PARQUES Y JARDINES DEL TM DE CASTELLÓN. PARQUE LITORAL.",21/06/18,"15.580,47 €",5,17100,227990
2018.0002853,IRELA LLEURESPORT SL,ABRIL 2018. SERVICIO DE DISEÑO Y GESTION DEL PROGRAMA DE OCIO ALTERNATIVO #RUTACATORCE35. JGL 25/11/16 (FORMALIZADO 30/11/16).,15/06/18,"10.695,61 €",4,33700,2279917
2018.0000349,"BASE 10 INFORMATICA, S.L.",ABRIL 2018. SERVICIO DE SOPORTE SISTEMAS CRITICOS Y MONITOR.,09/04/18,"2.420,00 €",3,92053,21690
2018.0002393,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL 2018. SERVICIO GESTION COLECCION MUSEOGRAFICA PERMANENTE MUNICIPAL EDIFICIO C/CABALLEROS, 25 Y REDACCION PLAN MUSEOLOGICO MUNICIPAL. JGL 21/10/16 (FORMALIZADO 31/10/16) JGL 28/7/17.",25/05/18,"3.000,80 €",4,33400,227992
2018.0002674,"ELECTRICIDAD VERCHILI, S.L.",ABRIL 2018. SERVICIO INSPECCION Y MANTENIMIENTO CTROS TRANSFORMACION DEPENDIENTES DEL AYUNTAMIENTO DE CASTELLON. DEC 16-02-16 (FORMALIZADO 25-02-16).,24/05/18,"4.602,80 €",5,92031,21302
2018.0002801,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,ABRIL 2018. SERVICIO LIMPIEZA COLEGIOS PUBLICOS EN CASTELLON. JGL 6/2/15 (FORMALIZADO 16/3/15) REAJUSTE ANUALIDADES 1ª PRORROGA JGL.10/3/17.,15/06/18,"201.342,57 €",4,32300,22700
2018.0002664,UTE TWELFHUNDRED SL Y DELABLA COMUNICACION SL,ABRIL 2018. SERVICIO RESPONSABLE DE LA GESTION Y DINAMIZACIÓN DE REDES SOCIALES EN INTERNET COMUNITY MANAGEMENT. JGL 02/02/18 (FORMALIZADO 19/02/18).,25/05/18,"3.958,13 €",3,92056,227060
2018.0002568,ACCSA,"ABRIL 2018. SERVICIO TRANSPORTE PUBLICO URBANO EN CASTELLON DE LA PLANA ""BONO ACTIVAT"" JGL 22/3/13 (FORMALIZADO 05/09/13) MODIFICADO JGL 31/03/17 Y REV.PRECIOS JGL 29/09/17.",01/06/18,"26.814,98 €",5,44110,227992
2018.0002577,JUAN JOSE SANCHEZ LOPEZ SA,"ABRIL./18 CERT.2 OBRAS REPARACIÓN EN EL CEMENTERIO, LOTE 2 ""IMPERMEABILIZACIÓN DE CUBIERTAS EN NICHOS DEL CEMENTERIO DE SAN JOSE DE CASTELLÓN"" DEC. 29/12/2017.",18/05/18,"33.756,79 €",5,16400,63200
2018.0002680,JUAN JOSE SANCHEZ LOPEZ SA,"ABRIL/18 CERTIF. 3 Y ÚLTIMA PROYECTO OBRAS ITINERARIO ACCESIBLE Nº 1, FASE 2 : ESTACION DE AUTOBUSES - CENTRO CIUDAD DEC. 29/12/2017.",05/06/18,"45.463,52 €",5,15300,61901
2018.0002799,"SERVICIOS DE LEVANTE, S.A.","ABRIL/18.  2ª PRORROGA CTO.SERVICIO LIMPIEZA EDIFICIOS Y DEPENDENCIAS DEL AYUNTAMIENTO DE CASTELLON  JGL 20/02/15 (FORMALIZADO 16/03/15) 1ª PRORROGA  JGL 10/3/17, MODIF.CTO JGL 20/10/17.",08/06/18,"82.823,53 €",5,92031,227000
2018.0002421,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL/18.  DESARROLLO DEL TALLER ""CUERPO Y MENTE EN MOVIMIENTO"" PARA MAYORES",31/05/18,"284,35 €",5,23105,227998
2018.0002663,INGENIA CASTELLON OMEGA S.L.,ABRIL/18. 3ª CERTIF. REMODELACIÓN URBANA NUEVA AREA DE JUEGOS INFANTILES EN CALLE JUAN BAUTISTA FOLIA PRADES.DISTRITO OESTE DEC. 29/12/2017.,18/05/18,"14.386,45 €",5,15300,61906
2018.0002656,ANDACAR 2000 SA,ABRIL/18. ALQUILER DE 1 VEHICULO POLICIA LOCAL.,21/06/18,"17.231,30 €",5,13230,20400
2018.0002470,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,ABRIL/18. BECA PARTICIPACION EN EL PROGRAMA DE FORMACION PRACTICA DE TITULADOS DE BECARIA ELISA ESPINOS (URBANISMO). CONVENIOS 16/6,08/05/18,"768,23 €",3,92063,48100
2018.0002474,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,ABRIL/18. BECA PARTICIPACION EN EL PROGRAMA DE FORMACION PRACTICA DE TITULADOS DE BECARIA SARA CAMPOS AROCAS (ALCALDÍA). CONVENIOS 16/6,08/05/18,"768,23 €",3,92063,48100
2018.0002469,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,ABRIL/18. BECA PARTICIPACION EN EL PROGRAMA DE FORMACION PRACTICA DE TITULADOS DE BECARIO JOSÉ LUIS SAN BLAS SABATER (COMUNICACION). CONVENIOS 16/6,08/05/18,"768,23 €",3,92063,48100
2018.0002468,FUNDACIO UNIVERSITAT JAUME I-EMPRESA,ABRIL/18. BECA PARTICIPACIÓN EN EL PROGRAMA DE FORMACIÓN PRÁCTICA DE TITULADOS DEL BECARIO JORDI AYZA FIBLA (CULTURA) CONVENIOS 16/6,08/05/18,"768,23 €",3,92063,48100
2018.0002758,"LABORATORIO DR F ECHEVARNE, ANALISIS SA",ABRIL/18. CONTRAANÁLISIS DROGAS POLICIA LOCAL.,18/06/18,"726,00 €",5,13250,227990
2018.0002727,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,"ABRIL/18. CONTRATO SERV.RECOGIDA Y ELIMINACIÓN PILAS USADAS TIPO NORMAL, BOTON, BATERIAS DE TELEF. MOVILES Y SUM.CONTENEDORES. JGL 4/9/15 (FORMALIZ 25/9/15)  JGL 14/7/17.",08/06/18,"2.113,88 €",5,16220,227991
2018.0002897,RADIO CASTELLON SA,ABRIL/18. CUÑAS PUBLICITARIAS S/NOTICIAS AYUNTAMIENTO EN PROGRAMA LA VENTANA DE CADENA SER.,21/06/18,"4.235,00 €",1,92070,22602
2018.0002677,"BASE 10 INFORMATICA, S.L.",ABRIL/18. CUOTA QUIP OTROSOFT,09/06/18,"60,77 €",3,92053,21610
2018.0002036,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ABRIL/18. DISEÑO Y MAQUETACION DE LA AGENDA CULTURAL, EL TOTEM Y EL PLOTTER DEL TEATRO RAVAL. DEC 31/01/2018",15/05/18,"544,50 €",4,33400,226021
