Número registro,Nombre tercero,Descripción,Fecha contable,Importe factura,Orgánica,Programa,Económica
2018.0004635,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"JUNIO 18 ARRENDAMIENTO LOCAL SITO EN C/ CRONISTA MUNTANER 6 CON DESTINO A.VV.""CREMOR"".",12/09/18,"773,78 ¤",5,92031,227000
2018.0004636,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JULIO/18. PRENSA PARA ALCALDÍA.,28/08/18,"55,02 ¤",4,33700,2279916
2018.0004637,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JULIO/18. PRENSA PARA BIBLIOTECA MUNICIPAL SITA C/MAYOR.,21/08/18,"295,99 ¤",5,17000,22102
2018.0004638,CASTELLANO ACTIVA SL,25/07/18. INSPECCIÓN TÉCNICA DEL VEHICULO MATRICULA CS-6214-AD DE BRIGADAS,11/09/18,"34,04 ¤",3,92065,220001
2018.0004639,TINTORERIA WALDORF CB,30/07/18. LIMPIEZA 5 REPOSTEROS.,17/08/18,"300,02 ¤",3,92053,21690
2018.0004640,BLACKICE LOCALES DE ENSAYO UTE,JULIO 18. SERVICIO DE GESTION DE LOS LOCALES MUNICIPALES DE ENSAYO PARA JOVENES. JGL 24/07/15 (FORMALIZADO 04/08/15) PRORROGA 24/02/17.,07/09/18,"2.494,60 ¤",5,17000,227990
2018.0004643,SDAD.CIVIL POZO PEÑA ROCHA,2º TRIMESTRE/18. CONSUMO AGUA PARA RIEGO DE ZONAS AJARDINADAS EN PENYETA ROJA.,13/09/18,"238,04 ¤",4,33400,227994
2018.0004644,ABACUS SOCIEDAD COPP CATALANA LIMITADA,"JUNIO 18. 69.63% LOTE 1: MATERIAL DE ESCRITURA, CORRECCIÓN Y CORTE, CONTRATACIÓN DEL SUMINISTRO DE MATERIAL DE OFICINA. ",27/09/18,"369,53 ¤",5,15300,6190418
2018.0004645,"SPEC, S.A.",18/07/18. REPARACIÓN TERMINAL FICHAJE EN BRIGADAS.,28/08/18,"299,48 ¤",1,92070,22602
2018.0004646,ASOC GRUP AU D'ORNITOLOGIA,"JULIO 18. SERVICIO DE SEGUIMIENTO, CONTROL, CENSO Y ELIMINACIÓN DE ALGUNAS ESPECIES DE AVIFAUNA URBANA DE LA CIUDAD DE CASTELLÓ Y CAMPAÑA DE CONCIENCIACIÓN CIUDADANA",27/09/18,"1.761,32 ¤",5,13600,20401
2018.0004647,SALZILLO SERVICIOS INTEGRALES SLU, JULIO 18.  SERVICIOS DE SALA DEL TEATRE DEL RAVAL. JGL 23/02/18 (FORMALIZADO 28/02/18). ,07/09/18,"1.927,03 ¤",5,13250,20401
2018.0004648,JUAN JOSE SANCHEZ LOPEZ SA,JULIO 18. CERTIF 1 REMODELACIÓN DEL GRUPO RAFALAFENA DELS TARONGERS (FASE IV) DEC. 25/04/2018.,28/08/18,"7.422,25 ¤",1,92070,22602
2018.0004649,MEDIOS DE AZAHAR SA,DEL 2507 AL 01/08/18. INSERCIÓN PUBLICITARIA S/CAMPAÑA DE VERANO EN DIARIO EL MUNDO.,03/10/18,"2.991,12 ¤",1,92070,22602
2018.0004650,TRANSTEL SA,JULIO 18. ARRENDAMIENTO SIN OPCION DE COMPRA DE UN VEHICULO DE MANDO Y COORDINACION CON DESTINO AL SERVICIO DE BOMBEROS.  JGL 14/10/16 (FORMALIZADO 19/10/16) ACTA DE ENTREGA 25/11/16.,07/09/18,"975,70 ¤",1,92070,22602
2018.0004651,TRANSTEL SA,JULIO 18. ARRENDAMIENTO DE UN FURGÓN DE ATESTADOS TOTALMENTE EQUIPADO PARA LA POLICIA LOCAL. JGL 21-11-14.,07/09/18,"2.316,85 ¤",1,92070,22602
2018.0004652,COPE- RADIO POPULAR SA,DEL 16 AL 31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA ESPECIAL VERANO EN RADIO POPULAR.,03/10/18,"2.420,00 ¤",2,92010,22001
2018.0004653,COPE- RADIO POPULAR SA,31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA REFUGIO ANTIAÉREO EN CADENA COPE.,03/10/18,"700,00 ¤",3,92053,21605
2018.0004655,COPE- RADIO POPULAR SA,31/07/18. CUÑAS PUBLICITARIAS S/FESTIVAL ARRANKAPINS EN CADENA COPE.,03/10/18,"700,00 ¤",5,15340,227991
2018.0004656,COPE- RADIO POPULAR SA,31/07/18. CUÑAS PUBLICITARIAS CAMPAÑA S/PROMOCIÓN VISITAS AL CASTELL VELL EN CADENA COPE.,03/10/18,"700,00 ¤",5,16500,221990
2018.0004658,WOLTERS KLUWER SA,2018. SUSCRIPCIÓN A ADMVA.PRACTICA PARA ASESORIA JURIDICA,10/10/18,"507,52 ¤",5,13300,227990
2018.0004659,WALHALLA DATA CENTER SERVICES S.L,JULIO/18. SERVICIO DE ALOJAMIENTO DE SERVIDORES Y ALMACENAMIENTO CORPORATIVOS EN UN CENTRO DE PROCESO DE DATOS EXTERNO,25/09/18,"1.822,84 ¤",1,92070,22602
2018.0004660,JUAN JOSE SANCHEZ LOPEZ SA,JULIO 18. INSTALACION Y RETIRADA DE LOS ESCENARIOS EN VIA PULBICA Y EN EDIFICIOS MUNICIPALES,27/09/18,"8.508,72 ¤",3,92053,20604
2018.0004661,"ALECAS SERVICIOS Y GESTION, S.L.",JULIO 18. SUMINISTRO MATERIAL ELECTRICO.,27/09/18,"13.062,87 ¤",1,92070,22602
2018.0004662,"CORP EUROPEA DE SERVICIOS Y CAPITALES, SAU","JULIO 18.SERVICIOS EXTRAORD. E INMEDIACIONES, GEST.ABANDONO Y SANCIONES SERV. RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS.JGL 12-7-13(FORMALIZ. 22-7-13). REV. PREC. DEC. 11-3-15 Y JGL 21-10-16 PRORR JGL 28/04/17.",07/09/18,"2.232,08 ¤",1,92070,22602
2018.0004663,"RADIO TELEVISION, S.A.",DEL 18 AL 31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA DE VERANO EN CADENA DIAL,03/10/18,"975,26 ¤",1,92070,22602
2018.0004664,TEKNOSERVICE SL,"JULIO 18. INSTAL.Y MANT. 48 ORDENADORES PERSONALES Y MAT.PROYECCION AULA FORM.CTRO.SOCIAL GRAO, AULA FORM.INTERNA, BIBLIOTECAS Y SALAS LECTURA. DEC 27/11/17 (FORM.13/12/17) ACTA RECEP. 26/02/18.",28/08/18,"990,18 ¤",1,92070,22602
2018.0004665,"RADIO TELEVISION, S.A.",DEL 19 AL 31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA DE VERANO EN CADENA M80,03/10/18,"843,91 ¤",1,92070,22602
2018.0004666,"RADIO TELEVISION, S.A.",DEL 19 AL 31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA DE VERANO EN CADENA LOS40,03/10/18,"990,99 ¤",3,92053,20900
2018.0004667,"RADIO TELEVISION, S.A.",DEL 12 AL 28/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA INFORMACION FISCAL EN  CADENA DIAL,03/10/18,"1.219,08 ¤",5,13250,227990
2018.0004668,"RADIO TELEVISION, S.A.",DEL 25 AL 31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA INFORMACION FISCAL EN CADENA LOS40,03/10/18,"578,08 ¤",5,93300,6320118
2018.0004669,"RADIO TELEVISION, S.A.",DEL 12 AL 28/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA INFORMACION FISCAL EN CADENA M80,03/10/18,"1.140,43 ¤",5,17100,227990
2018.0004670,PAYNOPAIN SOLUTIONS SL,JULIO/18. MANTENIMIENTO DE LA PÁGINA WEB PLAN GENERAL DEL AYUNTAMIENTO DE CASTELLÓN,02/10/18,"544,50 ¤",1,92070,22602
2018.0004671,"LABORATORIO DR F ECHEVARNE, ANALISIS SA",31/07/18. ANÁLISIS CUANTITATIVO DE DROGAS POLICIA LOCAL,31/08/18,"484,00 ¤",1,92070,22602
2018.0004672,GIMECONS CONSTRUCCIONES Y CONTRATAS SL,JULIO 18. CERTIF. 3 REHABILITACIÓN INMUEBLES PROPIEDAD MUNICIPAL EN CALLES HUESCA Y MARTINEZ DE TENA JGL 13/04/2018.,07/09/18,"52.227,31 ¤",1,92070,22602
2018.0004673,"UTE VIVERS CENTRE VERD, SAU TELECSO, SL (UTE JARDINES DE CASTELLÓN)","JULIO 18.  MANTENIMIENTO EN EL PARQUE DEL PINAR, PASEO MARITIMO Y ERMITAS",27/09/18,"41.319,68 ¤",1,92070,22602
2018.0004674,"RADIO TELEVISION, S.A.",DEL 25 AL 28/07/18. CUÑAS PUBLICITARIAS S/FESTIVAL ARRANKAPINS EN CADENA DIAL,10/10/18,"1.170,31 ¤",1,92070,22602
2018.0004675,"RADIO TELEVISION, S.A.",DEL 25 AL 28/07/18. CUÑAS PUBLICITARIAS S/FESTIVAL ARRANKAPINS EN CADENA LOS 40P,10/10/18,"1.321,32 ¤",1,92070,22602
2018.0004676,"RADIO TELEVISION, S.A.",DEL 25 AL 28/07/18. CUÑAS PUBLICITARIAS S/FESTIVAL ARRANKAPINS EN CADENA M80,10/10/18,"1.094,81 ¤",5,17100,6010018
2018.0004677,"RADIO TELEVISION, S.A.",DEL 25 AL 31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA MOSQUITO TIGRE EN M80 RADIO,10/10/18,"638,64 ¤",1,92070,22602
2018.0004678,"RADIO TELEVISION, S.A.",DEL 25 AL 31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA MOSQUITO TIGRE EN CADENA DIAL,10/10/18,"682,68 ¤",1,92070,22602
2018.0004679,"RADIO TELEVISION, S.A.",DEL 25 AL 31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA MOSQUITO TIGRE EN CADENA 40 PRINCIPALES,10/10/18,"770,77 ¤",1,92070,22602
2018.0004680,PAVASAL EMPRESA CONSTRUCTORA SA,JULIO 18. CERTIF. 3 ADECUACIÓN DEL ENTORNO DE LA ZONA VERDE ZV-JL/081 FASE 2 JGL 6/04/2018.,07/09/18,"73.891,89 ¤",1,92070,22602
2018.0004681,RADIO CASTELLON SA,31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA PROMOCIÓN REFUGIO ANTIAÉREO.,03/10/18,"3.699,27 ¤",1,92070,22602
2018.0004682,RADIO CASTELLON SA,31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA VERANO EN CADENA SER,03/10/18,"1.698,84 ¤",1,92070,22602
2018.0004683,RADIO CASTELLON SA,31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA INFORMACION FISCAL EN CADENA SER,03/10/18,"2.831,40 ¤",1,92070,22602
2018.0004684,RADIO CASTELLON SA,31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA MOSQUITO TIGRE EN CADENA SER,03/10/18,"1.321,32 ¤",1,92070,22602
2018.0004685,RADIO CASTELLON SA,31/07/18. CUÑAS PUBLICITARIAS S/FESTIVAL ARRANKAPINS EN CADENA SER,10/10/18,"2.265,12 ¤",1,92070,22602
2018.0004686,RADIO CASTELLON SA,31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA VISITAS AL CASTELL VELL EN CADENA SER,10/10/18,"990,99 ¤",1,92070,22602
2018.0004687,UNIPREX SAU,DEL 2 AL 11/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA CARTA TRIBUTARIA EN CASTELLON C.V.,03/10/18,"1.339,25 ¤",1,92070,22602
2018.0004688,UNIPREX SAU,DEL 7 AL 30/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA REFUFIO ANTIAÉREO EN CASTELLON C.V.,03/10/18,"2.199,99 ¤",1,92070,22602
2018.0004689,UNIPREX SAU,31/07/18. CUÑAS PUBLICITARIAS S/FESTIVAL ARRANKAPINS EN CASTELLON C.V.,03/10/18,"1.100,00 ¤",3,92065,220000
2018.0004690,UNIPREX SAU,31/07/18. CUÑAS PUBLICITARIAS S/FESTIVAL ARRANKAPINS EN CASTELLON EFM.,03/10/18,"1.100,00 ¤",5,13600,21400
2018.0004691,UNIPREX SAU,DEL 25 AL 31/07/18. CUÑAS PUBLICITARIAS S/PROMOCIÓN CASTELL VELL EN CASTELLON C.V.,10/10/18,"1.111,94 ¤",5,13600,21400
2018.0004692,UNIPREX SAU, 31/07/18. CUÑAS PUBLICITARIAS S/CAMPAÑA DE VERANO EN CASTELLON C.V.,10/10/18,"1.848,88 ¤",5,17100,227990
2018.0004693,IMPRENTA ROSELL SL,JULIO 18. SUMINISTRO DE ARTICULOS DE IMPRENTA PARA EL AYUNTAMIENTO DE CASTELLON. JGL 03-07-15 (FORMALIZADO 24-07-15) 1ª PRORROGA JGL 5/5/17.,07/09/18,"2.985,77 ¤",5,13300,227991
2018.0004694,"TALLERES SERCOIN, S.L.",02/08/18. REVISIÓN VEHICULO MATRICULA  CS-2727-AM DE BOMBEROS.,02/10/18,"2.991,07 ¤",3,92052,21610
2018.0004695,"TALLERES SERCOIN, S.L.",02/08/18. INSPECCIÓN ESCALERA DEL VEHICULO MATRICULA CS-51112 DE BOMBEROS. ,02/10/18,"1.051,49 ¤",3,92065,220001
2018.0004696,VIVERS CENTRE VERD SAU,"JULIO 18. LOTE 4 (RESTO DE ZONAS VERDES) CONTRATO CONSERVACION, SUMINISTRO Y MANTENIMIENTO  VEGETALES Y MATERIALES PARQUES Y JARDINES DE CASTELLON. JGL 27/04/18 (FORMALIZADO 31/05/18).",21/09/18,"463.879,80 ¤",3,92400,22000
2018.0004697,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),JULIO 18. MANTENIMIENTO INSTALACIONES SEMAFORICAS,27/09/18,"116.350,74 ¤",3,92500,22601
2018.0004698,INSTITUTO VALENCIANO DE FINANZAS,15/05/18. TARJETAS DE CERTIFICADO DEL EMPLEADO PÚBLICO.,02/10/18,"49,32 ¤",1,91201,226990
2018.0004699,PLACIDO GOMEZ SL,JULIO/18. MATERIAL DE OFICINA PARA SU USO POR VARIAS DEPENDENCIAS.,31/08/18,"283,14 ¤",1,91203,226990
2018.0004700,PLACIDO GOMEZ SL,27/07/18. MATERIAL DE OFICINA PARA SU USO POR PARTICIPACIÓN CIUDADANA. DEC 26/07/2018,13/09/18,"1.282,60 ¤",4,33400,226090
2018.0004701,PLACIDO GOMEZ SL,31/07/18. SUMINISTRO DE MATERIAL PROMOCIONAL PARA BODAS CIVILES DEL EXCMO. AYUNTAMIENTO DE CASTELLON,04/10/18,"2.644,07 ¤",5,15200,21200
2018.0004703,"VIVAS RAPALO, S.A.",19/07/18. COMIDA CON DELEGACIÓN DE ESPAÑA DE LA CRUZ ROJA CON MOTIVO DE LA CELEBRACIÓN DEL SORTEO DEL ORO.,21/08/18,"2.806,00 ¤",5,15200,21200
2018.0004704,CLUB ATLETISMO GRAO RUNNERS,02/06/18. ORGANIZACIÓN DE LA VIII VOLTA A PEU GRAU CASTELLÓ.,11/09/18,"1.500,00 ¤",5,15200,21200
2018.0004705,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,11/06/18. PONENTE DENTRO DEL 1º FESTIVAL DE CINE Y MUSICA DE CASTELLO.,21/08/18,"500,00 ¤",5,15200,21200
2018.0004706,"CDAD. PROP. ARQUITECTO ROS, 62",DEL 2010 AL 2016. GASTOS ORDINARIOS DE COMUNIDAD DE LA VIVIENDA MUNICIPAL SITA C/ARQUITECTO ROS Nº 62-5º-9º.,27/09/18,"1.500,00 ¤",5,15200,21200
2018.0004707,CDAD PROP MAESTRO FALLA  Nº 29,2017. GASTOS ORDINARIOS DE COMUNIDAD SITA DE LA VIVIENDA MUNICIPAL SITA C/MAESTRO FALLA 29-4º-7.,27/09/18,"192,00 ¤",5,15200,21200
2018.0004709,CDAD PROP MAESTRO FALLA  Nº 29,1º SEMESTRE/18. GASTOS ORDINARIOS DE COMUNIDAD DE LA VIVIENDA MUNICIPAL SITA C/MAESTRO FALLA Nº 29-4º-7.,21/08/18,"96,00 ¤",5,15200,21200
2018.0004710,"CDAD.PROP.SALVADOR GUINOT, 51",DEL 2015 AL 2017. GASTOS ORDINARIOS DE COMUNIDAD DE LA VIVIENDA MUNICIPAL SITA C/SALVADOR GUINOT Nº 51-5-18.,27/09/18,"600,00 ¤",5,15200,21200
2018.0004711,CDAD PROP GRUPO 14 DE JUNIO BLOQUE F ESC 3,"DEL 2012 AL 2017. GASTOS ORDINARIOS DE COMUNIDAD DE LA VIVIENDA MUNICIPAL SITA GRUPO 14 DE JUNIO BLOQUE F ESCALERA 3,4º, 9.",27/09/18,"1.200,00 ¤",4,33700,2279913
2018.0004712,CDAD PROP GRUPO 14 DE JUNIO BLOQUE F ESC 3,"1º Y 2º TRIMESTRE/18. GASTOS ORDINARIOS DE COMUNIDAD DE LA VIVIENDA MUNICIPAL SITA GRUPO 14 DE JUNIO BLOQUE F, ESCALERA 3, 4º, 9.",21/08/18,"100,00 ¤",5,13230,21400
2018.0004713,CDAD. PROP. VIRGEN DE LIDON,"2017. GASTOS ORDINARIOS DE COMUNIDAD DE LA VIVIENDA MUNICIPAL SITA EN AVDA. LIDON Nº 5, 2ª DCHA.",27/09/18,"184,00 ¤",5,23111,227993
2018.0004715,CDAD. PROP. VIRGEN DE LIDON,"1º, 2º Y 3º TRIMESTRE. GASTOS ORDINARIOS DE COMUNIDAD DE LA VIVIENDA MUNICIPAL SITA EN AVDA. LIDON Nº 5, 2ª DCHA.",21/08/18,"150,00 ¤",5,23100,20200
2018.0004716,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,JULIO 18. GESTION Y EJECUCION DE LA CAMPAÑA DE CINE DE VERANO DEL AYUNTAMIENTO DE CASTELLON DE LA PLANA. DEC 9/06/17 (FORMALIZADO 21/6/17).,29/08/18,"9.099,20 ¤",5,15112,6090318
2018.0004717,SMART MOBILITY SYSTEMS SL,"JUNIO 18. LOTE 3: BICICLETAS, TRICICLOS Y KARTS A PEDALES, CONTRATO SERVICIO REPARACION, REPOSICION DE PIEZAS Y MANTENIMIENTO DE TODOS LOS VEHICULOS, MOTOCICLETAS Y BICICLETAS POLICIALES Y DE A.M.U. JGL 28/7/17 (FORMALIZADO 31/7/17).",07/09/18,"265,33 ¤",3,92065,22201
2018.0004718,ASOCIACION DE TECNICOS Y TECNICAS DE LA MEDIACION,JULIO 18.ELABORACIÓN Y EJECUCIÓN DEL PROYECTO STOP RUMORES (RED ANTI RUMORES CASTELLÓN) DEC. 12/08/15 (FORMALIZADO 27/08/15) Y PRORROGA DEC 26/05/17.,29/08/18,"1.374,58 ¤",5,13230,22103
2018.0004719,TRANSPORTES MONFORT SA,"JUNIO 18 ARRENDAMIENTO LOCAL SITO EN C/ PINTOR SOROLLA ESQ PINTOR OLIET CON DESTINO A AS 3º EDAD ""SAN JOSE OBRERO"".",12/09/18,"1.917,45 ¤",1,91201,226990
2018.0004720,PAVASAL EMPRESA CONSTRUCTORA SA,JULIO/18. CERTIFICACION 1  FINALIZACIÓN DE LA URBANIZACIÓN DE LA UNIDAD DE EJECUCIÓN UE-36 R DEL PGOU JGL 3/08/2017.,28/09/18,"7.191,21 ¤",5,13230,20400
2018.0004721,SDAD ESTATAL CORREOS Y TELEGRAFOS SA,JULIO 18. PRESTACION SERVICIOS POSTALES  CON BASE EN EL ACUERDO MARCO DE LA DIPUTACION PROVINCIAL DE CASTELLON.JGL 06/04/18 (FORMALIZADO 25/04/18).,07/09/18,"18.910,94 ¤",5,13230,20400
2018.0004722,SOLRED SA,JULIO 18. SUMINISTRO DE COMBUSTIBLE DE AUTOMOCION PARA LOS VEHICULOS DEL AYUNTAMIENTO DE CASTELLON. JGL 5/09/14 (FORMALIZADO 30/9/14) PRORROGAS  JGL 04/08/16 Y JGL 30/06/17.,21/09/18,"15.288,99 ¤",5,13230,20400
2018.0004723,CASTELLO VENDIG SL,JULIO/18. SUMINISTRO PARA LA CAFETERA ÓRGANOS DE GOBIERNO,11/09/18,"249,95 ¤",5,13230,20400
2018.0004724,ANDACAR 2000 SA,JULIO 18. LOTE 1.-CONTRATACION ARRENDAMIENTO SIN OPCION DE COMPRA DE 12 VEHICULOS PATRULLA TOTALMENTE EQUIPADOS CON DESTINO A LA POLICIA LOCAL DE CASTELLON JGL 26/01/18 (FORMALIZADO 01/03/18) ACTA ENTREGA 26/4/18 Y 6/6/18.,07/09/18,"9.449,99 ¤",5,13230,20400
2018.0004725,ANDACAR 2000 SA,JULIO 18. LOTE 2.-CONTRATACION ARRENDAMIENTO SIN OPCION DE COMPRA DE 12 VEHICULOS PATRULLA TOTALMENTE EQUIPADOS CON DESTINO A LA POLICIA LOCAL DE CASTELLON JGL 26/01/18 (FORMALIZADO 01/03/18) ACTA ENTREGA 09/4/18.,07/09/18,"8.313,53 ¤",5,13230,20400
2018.0004726,ANDACAR 2000 SA,JULIO 18. LOTE 4.-CONTRATACION ARRENDAMIENTO SIN OPCION DE COMPRA DE 1 VEHICULO TOTALMENTE EQUIPADO CON DESTINO A LA JEFATURA DE LA POLICIA LOCAL DE CASTELLON JGL 26/01/18 (FORMALIZADO 01/03/18) ACTA ENTREGA 18/4/18.,07/09/18,"782,14 ¤",5,13230,20400
2018.0004727,ANDACAR 2000 SA,JULIO/18. LOTE 5.-CONTRATACION ARRENDAMIENTO SIN OPCION DE COMPRA DE 1 VEHICULO TOTALMENTE EQUIPADO CON DESTINO A LA JEFATURA POLICIA LOCAL DE CASTELLON JGL 26/01/18 (FORMALIZADO 01/03/18) ACTA ENTREGA 18/4/18.,07/09/18,"831,57 ¤",5,13230,20400
2018.0004728,ANDACAR 2000 SA,JULIO 18. LOTE 6.-CONTRATACION ARRENDAMIENTO SIN OPCION DE COMPRA DE 2 VEHICULOS TOTALMENTE EQUIPADOS CON DESTINO A LA UCE DE LA POLICIA LOCAL DE CASTELLON JGL 26/01/18 (FORMALIZADO 01/03/18) ACTA ENTREGA 27/4/18.,07/09/18,"1.763,05 ¤",5,13230,20400
2018.0004729,ANDACAR 2000 SA,JULIO 18. LOTE 7.-CONTRATACION ARRENDAMIENTO SIN OPCION DE COMPRA DE 2 VEHICULOS TOTALMENTE EQUIPADOS CON DESTINO A POLICIA PROXIMIDAD Y GPO.OPER.TRAFICO DE POLIC. LOCAL DE CASTELLON.JGL 26/01/18(FORMALIZADO 01/03/18)ACTA ENTREGA 27/4/18.,07/09/18,"1.823,19 ¤",5,13230,20400
2018.0004730,ANDACAR 2000 SA,JULIO 18. LOTE 8.-CONTRATACION ARRENDAMIENTO SIN OPCION DE COMPRA DE 1 VEHICULO TOTALMENTE EQUIPADO CON DESTINO A LA POLICIA JUDICIAL (UNIDAD ESPECTAC. PCOS Y ACTIVID.)DE CASTELLON JGL 26/01/18 (FORMALIZADO 01/03/18) ACTA ENTREGA 10/4/18.,07/09/18,"582,59 ¤",5,13250,20400
2018.0004731,ANDACAR 2000 SA,JULIO 18. LOTE 9.-CONTRATACION ARRENDAMIENTO SIN OPCION DE COMPRA DE 1 VEHICULO TOTALMENTE EQUIPADO CON DESTINO A LA POLICIA JUDICIAL (UNIDAD VIOLENCIA GENERO) DE CASTELLON JGL 26/01/18 (FORMALIZADO 01/03/18) ACTA ENTREGA 10/4/18. ,07/09/18,"582,61 ¤",5,13230,20400
2018.0004732,ANDACAR 2000 SA,JULIO 18. LOTE 10.-CONTRATACION ARRENDAMIENTO SIN OPCION DE COMPRA DE 1 VEHICULO TOTALMENTE EQUIPADO CON DESTINO A LA POLICIA JUDICIAL (UNIDAD POLICIA ADMINISTRATIVA) DE CASTELLON JGL 26/01/18 (FORMALIZADO 01/03/18) ACTA ENTREGA 10/4/18.,07/09/18,"582,61 ¤",5,31100,227990
2018.0004733,ANDACAR 2000 SA,JULIO 18. LOTE 11.-CONTRATACION ARRENDAMIENTO SIN OPCION DE COMPRA DE 1 VEHICULO TOTALMENTE EQUIPADO CON DESTINO A LA UNIDAD DE POLICIA CICLISTA (TRANSP.BICICLETA) DE CASTELLON JGL 26/01/18 (FORMALIZADO 01/03/18) ACTA ENTREGA 27/4/18.,07/09/18,"928,56 ¤",4,33430,226991
2018.0004734,ANDACAR 2000 SA,JULIO 18. ARRENDAMIENTO DE UN FURGON DE ATESTADOS TOTALMENTE EQUIPADO PARA LA POLICIA LOCAL. JGL 7/07/17 (FORMALIZADO 19/7/17) ACTA ENTREGA 28/08/17.,07/09/18,"1.783,50 ¤",4,33400,226090
2018.0004735,ANDACAR 2000 SA,JULIO 18. LOTE 12.-CONTRATACION ARRENDAMIENTO SIN OPCION DE COMPRA DE 1 VEHICULO  PATRULLERO CAMUFLADO TOTALMENTE EQUIPADO CON DESTINO A  LA POLICIA LOCAL DE CASTELLON JGL 26/01/18 (FORMALIZADO 01/03/18) ACTA ENTREGA 10/4/18.,07/09/18,"416,14 ¤",1,91201,20400
2018.0004736,SERPROANIMAL SL,"JULIO 18. SERVICIOS DE RECOGIDA, MANTENIMIENTO, SISTEMA DE ADOPCION Y ELIMINACION MEDIANTE METODOS INCRUENTOS DE ANIMALES DE COMPAÑIA EN CASTELLON. JGL 17/02/17 (FORMALIZADO 22/02/17).",21/09/18,"10.799,25 ¤",1,92070,22602
2018.0004737,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,04/08/18. ACTUACION DE MARA ARANDA DENTRO DE LA CAMPAÑA NITS A L'ERMITA EN LA ERMITA DE LA MAGDALENA.,02/10/18,"1.512,50 ¤",5,13230,221990
2018.0004738,"IBERIAN LYNX SONIDO PROFESIONAL, S.L.","DE ABRIL A JUNIO/18. EQUIPO DE SONIDO CON MOTIVO DE LA CELEBRACIÓN DE LA CAMPAÑA ""SENTIM ELS PARCS""",31/08/18,"2.274,80 ¤",1,92070,22602
2018.0004739,ANDACAR 2000 SA,"JULIO 18. ARRENDAMIENTO DE UN VEHICULO PARA LA ALCALDIA DEL AYUNTAMIENTO DE CASTELLON, DEC 30/01/2018",11/09/18,"713,90 ¤",1,92070,22602
2018.0004740,PROMOCIONES Y EDICIONES CULTURALES SA,01/07/18. INSERCIÓN PUBLICITARIA S/ASCENSO CD CASTELLON EN DIARIO MEDITERRÁNEO.,03/10/18,"4.225,32 ¤",1,92070,22602
2018.0004741,FERRETERIA ESCRIG SL,31/07/18. MATERIAL DE FERRETERIA PARA SU USO POR POLICIA LOCAL.,28/08/18,"550,13 ¤",1,92070,22602
2018.0004742,PROMOCIONES Y EDICIONES CULTURALES SA,14/07/18. INSERCIÓN PUBLICITARIA S/CONSULTA PÚBLICA PARTICIPATIVA DE MERCADO PARA LA BÚSQUEDA DE PROPUESTAS PARA LA TRANSFORMACIÓN INNOVADORA DEL CASAL JOVE DE LA CIUDAD DE CASTELLÓN EN DIARIO MEDITERRÁNEO.,03/10/18,"2.323,20 ¤",1,92070,22602
2018.0004743,PROMOCIONES Y EDICIONES CULTURALES SA,DEL 25 AL 27/07/18. INSERCIÓN PUBLICITARIA S/FESTIVAL ARRANKAPINS EN DIARIO MEDITERRANEO.,10/10/18,"4.998,98 ¤",1,92070,22602
2018.0004744,PROMOCIONES Y EDICIONES CULTURALES SA,DEL 6 AL 8/07/18. INSERCIÓN PUBLICITARIA S/CAMPAÑA VISITAS AL REFUGIO ANTIAÉREO EN DIARIO MEDITERRÁNEO.,16/10/18,"4.999,34 ¤",5,23107,227991
2018.0004745,PROMOCIONES Y EDICIONES CULTURALES SA,28 Y 29/07/18. INSERCIÓN PUBLICITARIA S/CAMPAÑA VISITAS CASTELL VELL EN DIARIO MEDITERRANEO,16/10/18,"2.499,50 ¤",5,93300,6320418
