Factura,Nombre o razón social (Tercero),Descripción,Fecha contabilización,Importe factura,Orgánica,Programa,Económica
2019.0002944,PLACIDO GOMEZ SL,ABRIL 2019.  MATERIAL COMPLEMENTARIO DE OFICINA. JGL 07/12/18. (FORMALIZADO 27/12/18).,17/05/2019,"1.379,46 €",3,92065,220001
2019.0000655,PLACIDO GOMEZ SL,ENERO 19.  MATERIAL COMPLEMENTARIO DE OFICINA. JGL 07/12/18. (FORMALIZADO 27/12/18).,22/02/2019,"3.707,83 €",3,92065,220001
2019.0001374,PLACIDO GOMEZ SL,FEBRERO 19. MATERIAL COMPLEMENTARIO DE OFICINA. JGL 07/12/18. (FORMALIZADO 27/12/18).,15/03/2019,"1.017,11 €",3,92065,220001
2019.0002158,PLACIDO GOMEZ SL,MARZO 2019. MATERIAL COMPLEMENTARIO DE OFICINA. JGL 07/12/18. (FORMALIZADO 27/12/18).,18/04/2019,"970,42 €",3,92065,220001
2019.0002118,GINER Y VERCHILI SL,28/03/19. SUMINISTRO CARAMELOS PARA OBSEQUIOS PROTOCOLARIOS VIAJE A UBE.,23/05/2019,"13,70 €",1,91201,226010
2019.000053,GINER Y VERCHILI SL,30/01/19. SUMINISTRO CARAMELOS PARA VISITAS INSTITUCIONALES EN ALCALDÍA.,19/02/2019,"47,19 €",1,91201,226010
2019.0001929,SERVICIOS RAMBLA PARES SL,"18/03/19. DISEÑOS PARA LA CAMPAÑA ""CASTELLO +SOSTENIBLE""",26/04/2019,"228,69 €",5,17000,22602
2019.0001467,SERVICIOS RAMBLA PARES SL,27/02/19. ADAPTACIÓN DEL CARTEL CON LA PROGRAMACIÓN DEL CICLO DE INVIERNO DE CONCIERTOS DE SENTIM ELS PARCS.,27/03/2019,"72,60 €",4,33400,226090
2019.0002069,INDUSTRIAL AUTO PITARCH SL,"01/04/19. SUMINISTRO DE CARGAS DE OXÍGENO PARA EL EQUIPO DE SOLDADURA CON OXIBUTANO PARA EL MÓDULO DE ENERGÍAS RENOVABLES, CORRESPONDIENTE AL NIEVEL 2, PROYECTO T'AVALEM CASTELLÓ ENCLAU JOVE II. SUBV. SERVEF. DEC 18/02/2019",26/04/2019,"144,79 €",4,24122,22199
2019.0002973,INDUSTRIAL AUTO PITARCH SL,"30/04/19. MATERIALES DE FERRETERÍA (PUNZONES, MATRICES, ELECTRODOS, PANTALLAS SOLDAR, MANGUITOS..), CERTIFICADO DE DEC 18/03/2019",23/05/2019,"5.684,05 €",4,24121,22199
2019.0001944,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,15/03/19. MATERIAL PARA SU USO POR BRIGADAS.,09/05/2019,"8,19 €",5,15350,221990
2019.0000988,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,31/01/19. MATERIAL PARA SU USO POR BRIGADAS.,27/03/2019,"324,26 €",5,15350,221990
2019.0000403,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,DEL 1 AL 15/01/19. MATERIAL PARA SU USO POR BRIGADAS.,19/02/2019,"485,15 €",5,15350,221990
2019.0001237,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,DEL 1 AL 15/02/19. MATERIAL PARA SU USO POR BRIGADAS.,15/04/2019,"246,83 €",5,15350,221990
2019.0002766,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,DEL 1 AL 15/04/19. MATERIAL PARA SU USO POR BRIGADAS.,13/06/2019,"198,33 €",5,15350,221990
2019.0001906,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,DEL 15 AL 28/02/19. MATERIAL PARA SU USO POR BRIGADAS.,09/05/2019,"303,49 €",5,15350,221990
2019.0002475,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,DEL 15 AL 31/03/19. MATERIAL PARA SU USO POR BRIGADAS.,12/06/2019,"49,54 €",5,15350,221990
2019.0000174,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,DEL 15 AL 31/12/18. MATERIAL PARA SU USO POR BOMBEROS.,25/02/2019,"15,10 €",5,13600,221991
2019.0000224,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,DEL 15 AL 31/12/18. MATERIAL PARA SU USO POR BRIGADAS.,19/02/2019,"76,30 €",5,15350,221990
2019.0000238,SUMINISTROS INDUSTRIALES Y RECAMBIOS SL,DEL 15 AL 31/12/18. MATERIAL PARA SU USO POR BRIGADAS.,19/02/2019,"65,11 €",5,15350,221990
2019.0000461,GRUAS TOMAS SL,23/01/18. TRANSPORTE DE CONTRAPESOS PARA LA CARPA DEL FESTIVAL DE LA CAMPAÑA NADAL DE CIRC.,19/02/2019,"580,80 €",4,33400,226090
2019.0002179,"GRAFICAS CASTAÑ, S.L.",02/04/19. IMPRESIÓN AGENDA CULTURAL.,30/04/2019,"929,23 €",4,33400,226021
2019.0002958,"GRAFICAS CASTAÑ, S.L.",03/05/19. IMPRESIÓN AGENDA CULTURAL.,29/05/2019,"929,23 €",4,33400,226021
2019.0001533,"GRAFICAS CASTAÑ, S.L.",04/03/19. DISEÑO E IMPRESION DE LA AGENDA CULTURAL DE CASTELLON.,27/03/2019,"929,24 €",4,33400,226021
2019.000026,"GRAFICAS CASTAÑ, S.L.",07/01/19. DISEÑO E IMPRESION DE LA AGENDA CULTURAL DE CASTELLON FEBRERO.,19/02/2019,"716,35 €",4,33400,226021
2019.0003461,"GRAFICAS CASTAÑ, S.L.",15/05/19.  EDICIÓN Y PUBLICACIÓN DE LAS OBRAS GANADORAS PREMIO CIUDAD DE CASTELLÓN.,12/06/2019,"5.096,00 €",4,33400,227063
2019.0002814,"GRAFICAS CASTAÑ, S.L.",26/04/19. EDICIÓN Y PUBLICACIÓN DE LAS OBRAS GANADORAS PREMIO CIUDAD DE CASTELLÓN.,12/06/2019,"8.144,35 €",4,33400,227063
2019.0000542,"GRAFICAS CASTAÑ, S.L.",29/01/19. DISEÑO E IMPRESION DE LA AGENDA CULTURAL DE CASTELLON.,04/03/2019,"929,24 €",4,33400,226021
2019.0003747,"GRAFICAS CASTAÑ, S.L.",30/05/19. IMPRESIÓN AGENDA CULTURAL.,13/06/2019,"929,24 €",4,33400,226021
2019.0000322,PINTURAS ALFONSO CADROY SL,15/01/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,19/02/2019,"1.209,41 €",5,15350,221990
2019.0000323,PINTURAS ALFONSO CADROY SL,15/01/19. MATERIAL DE PINTURA PARA SU USO POR JORNALS DE VILA,19/02/2019,"1.149,00 €",4,24130,221990
2019.0001077,PINTURAS ALFONSO CADROY SL,15/02/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,27/03/2019,"1.153,60 €",5,15350,221990
2019.0001797,PINTURAS ALFONSO CADROY SL,15/03/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,30/04/2019,"879,73 €",5,15350,221990
2019.0002561,PINTURAS ALFONSO CADROY SL,15/04/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,12/06/2019,"686,68 €",5,15350,221990
2019.0001326,PINTURAS ALFONSO CADROY SL,28/02/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,15/04/2019,"211,80 €",5,15350,221990
2019.0002869,PINTURAS ALFONSO CADROY SL,30/04/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,13/06/2019,"111,09 €",5,15350,221990
2019.0000601,PINTURAS ALFONSO CADROY SL,31/01/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,20/03/2019,"107,54 €",5,15350,221990
2019.00006,PINTURAS ALFONSO CADROY SL,31/01/19. MATERIAL DE PINTURA PARA SU USO POR JORNALS DE VILA.,20/03/2019,"359,56 €",4,24130,221990
2019.0002059,PINTURAS ALFONSO CADROY SL,31/03/19. MATERIAL DE PINTURA PARA SU USO POR BRIGADAS.,15/05/2019,"482,55 €",5,15350,221990
2019.0001802,"KONTOR STIL, S.L.",15/03/19. SUMINISTRO MOBILIARIO PARA DEPENDENCIAS (MESAS).,09/05/2019,"1.410,07 €",5,92031,62500
2019.0002041,P-4 SL,"ABRIL 2019
ARRENDAMIENTO LOCAL SITO AVDA CASALDUCH, 84 CON DESTINO ESPAI PUBLIC DE LECTURA",17/05/2019,"1.935,47 €",4,33210,20200
2019.000132,P-4 SL,Alquiler del Local destinado a Espai Public de Lectura en la Avda.Casalduch nº84 de Castellón correpondiente al mes de Febrero de 2019,05/04/2019,"1.935,47 €",4,33210,20200
2018.000886,P-4 SL,'DICIEMBRE 2018    ARRENDAMIENTO LOCALES Y VIVENDAS AL AYUNTAMIENTO,22/02/2019,"1.903,11 €",4,33210,20200
2019.0000875,P-4 SL,"ENERO 2019
ARRENDAMIENTO LOCAL SITO AVDA CASALDUCH, 84 CON DESTINO ESPAI PUBLIC DE LECTURA",22/02/2019,"1.903,11 €",4,33210,20200
2019.0001321,P-4 SL,"MARZO 2019
ARRENDAMIENTO LOCAL SITO AVDA CASALDUCH, 84 CON DESTINO ESPAI PUBLIC DE LECTURA",10/05/2019,"1.935,47 €",4,33210,20200
2019.0000928,"PAMIMAR, S.L.",03/02/19. MEGAFONÍA PARA LA MARCHA CONTRA EL CÁNCER (AECC),20/03/2019,"526,35 €",5,23104,226990
2019.0001632,"PAMIMAR, S.L.","03/03/19. REPARAR MICROS EN LA PÉRGOLA, REPASAR CONEXIÓN MICROFONO EN EL SALON DE PLENOS.",15/04/2019,"623,15 €",5,92031,21304
2019.0000929,"PAMIMAR, S.L.",08/02/19. SERVICIO DE MEGAFONIA CON MOTIVO DE LA CELEBRACIÓN DEL AÑO NUEVO CHINO.,20/03/2019,"526,35 €",5,23104,226990
2019.00017,"PAMIMAR, S.L.","12/03/19. SERVICIO DE ALQUILER DE EQUIPO DE SONIDO PARA EL DÍA DE ""LA CURSA DE LES DONES""",09/04/2019,"526,35 €",4,23102,226992
2019.0001699,"PAMIMAR, S.L.",12/03/19. SERVICIO DE MEGAFONÍA PARA LA ACTIVIDAD DEL DÍA INTERNACIONAL DE LA MUJER.,09/04/2019,"284,35 €",4,23102,226992
2019.0001731,"PAMIMAR, S.L.",14/03/19. REPARACIÓN PROYECTOR DE LA SALA DE AUDIOVISULAES Y CÁMARAS DE PERÍMETRO EN EL PARQUE DE BOMBEROS.,15/04/2019,"395,67 €",5,13600,21301
2019.0000357,"PAMIMAR, S.L.",16/01/19. DESMONTAJE CENTRALITA CALLE GAIBIEL E INSTALAR Y PROGRAMAR CENTRALITA DE BRIGADAS.,19/02/2019,"278,30 €",5,92031,21304
2019.0002977,"PAMIMAR, S.L.",29/04/19. INSTALACIÓN EQUIPO DE SONIDO PARA CELEBRACIÓN ACTO EN LA ERMITA MAGDALENA Y EN LA PLAZA MAYOR.,13/06/2019,"738,10 €",5,92031,21304
2019.0002979,"PAMIMAR, S.L.","29/04/19. INSTALAR CABLE PARA CELEBRACIÓN PREMIOS OLIMPIA, MATERIAL PARA SALÓN DE PLENOS Y CONECTAR EQUIPO PARA SORDOS.",13/06/2019,"220,22 €",5,92031,21304
2019.0002976,"PAMIMAR, S.L.",29/04/19. REFUERZO DE SONIDO E ILUMINACIÓN PARA LA 35ª FERIA DEL LIBRO DE CASTELLÓN.,29/05/2019,"1.512,50 €",4,33400,226094
2019.0003867,"PAMIMAR, S.L.",31/05/19. REPARACIÓN DE MEGAFONÍA Y SUSTITUCIÓN DE ELEMENTOS AVERIADOS EN TETUÁN XIV.,13/06/2019,"872,65 €",5,13600,21301
2019.0001563,TALLERES AMADOR SL,05/03/19. SUMINISTRO E INSTALACIÓN DE BARANDILLAS DE PROTECCIÓN AL PEATÓN EN PLAZA CARDONA VIVES.,08/04/2019,"3.176,25 €",5,15350,221990
2019.0000501,"FLEXIBLES LA PLANA, S.L",30/11/18. REPUESTOS PARA TALLER MECANICO.,21/03/2019,"0,91 €",5,15350,221990
2019.0001043,ARMERIA RAUL SL,15/02/19. SUMINISTRO DE 100 SILUETAS COMO MATERIAL TÉCNICO DE ENTRENAMIENTO/MANTENIMIENTO PARA LAS TIRADAS REGLAMENTARIAS.,04/03/2019,"150,00 €",5,13230,221991
2019.0001431,ARMERIA RAUL SL,28/02/19. SUMINISTRO PLACAS METOPA PARA POLICIAS JUBILADOS,27/03/2019,"59,29 €",5,13230,221990
2019.0001429,ARMERIA RAUL SL,28/02/19. SUMINISTRO VESTUARIO PARA POLICIA LOCAL.,18/04/2019,"5.420,76 €",5,13230,221041
2019.000143,ARMERIA RAUL SL,28/02/19. SUMINISTRO VESTUARIO PARA POLICIA LOCAL.,18/04/2019,"2.294,67 €",5,13230,221041
2019.000221,ARMERIA RAUL SL,29/03/19. SERVICIO DE MENSAJERIA URGENTE PARA POLICIA LOCAL.,09/05/2019,"90,58 €",5,13230,22201
2019.0002162,ARMERIA RAUL SL,"30/03/19. SUMINISTRO KIT LIMPIEZA ESCOPETA, BALAS FOGUEO PARA POLICIA LOCAL",09/05/2019,"944,41 €",5,13230,221990
2019.0002163,ARMERIA RAUL SL,30/03/19. SUMINISTRO PLACAS HOMENAJE JUBILACIONES POLICIA LOCAL.,09/05/2019,"21,18 €",5,13230,221990
2019.0002164,ARMERIA RAUL SL,30/03/19. SUMINISTRO TEST DE DROGAS PARA POLICIA LOCAL.,09/05/2019,"690,00 €",5,13230,221990
2019.0002959,ARMERIA RAUL SL,30/04/2019.  SUMINISTRO VESTUARIO PARA PROTECCIÓN CIVIL.,29/05/2019,"1.124,76 €",5,13500,22104
2019.0000709,ARMERIA RAUL SL,31/01/19 SUMINISTRO VESTUARIO PARA POLICIA LOCAL.,25/02/2019,"1.293,04 €",5,13230,221041
2019.000071,ARMERIA RAUL SL,31/01/19 SUMINISTRO VESTUARIO PARA POLICIA LOCAL.,21/03/2019,"17.561,99 €",5,13230,221041
2019.0000708,ARMERIA RAUL SL,31/01/19 SUMINISTRO VESTUARIO PARA PROTECCIÓN CIVIL.,15/04/2019,"1.497,23 €",5,13500,22104
2019.0000962,VISITANTS ESCENICA SL,12/02/19. SERVICIOS DE GESTIÓN DE PONENTES DENTRO DEL CONGRESO DE ARTES ESCÉNICAS.,04/03/2019,"2.662,00 €",4,33400,226090
2019.0003246,VICENTE MIRAVETE SL,04/05/19. SUMINISTRO  350 PASTELES FLOR DEL LLEDÓ PARA LA CAMPAÑA DE PROMOCIÓN DE ESTE PRODUCTO DE PROXIMIDAD ELABORADO POR EL GREMI DE FORNERS DE CASTELLÓ  Y QUE SE OFRECERÁ PREGONET INFANTIL DE LLEDÓ. DEC 3/05/2019,23/05/2019,"415,00 €",4,43100,2269910
2019.0000757,VICENTE MIRAVETE SL,"06/02/19. SERVICIO DE CATERING CON MOTIVO DE LA CELEBRACIÓN DEL CONGRESO D'ARTS ESCENIQUES
",20/03/2019,"3.190,00 €",4,33400,226090
2019.0003178,VICENTE MIRAVETE SL,"15/04/19. SUMINISTRO ROLLOS SANT JOSEP PARA REGALOS PROTOCOLARIOS EN EL VIAJE A JAPON.
",13/06/2019,"140,25 €",1,91201,226010
2019.0002775,HOSTELERIA DOS SL,"24/04/19. ALOJAMIENTO GANADORES DE LOS PREMIOS CIUDAD DE CASTELLÓ 2019 DENTRO DE LA GALA DÍA DEL LIBRO,",23/05/2019,"269,00 €",4,33400,226990
2019.000049,TECNOPACKING SL,29/11/18. COMPRA DE 10.000 UNIDADES DE CAJAS TAKE-AWAY PARA COMIDA DENTRO DEL DESAROLLO CAMPAÑA COMENTALÍZATE DE CONCIENCIA SOCIAL PARA MENTALIZAR SOBRE EL DESPERDICIO MASIVO DE COMIDA EN BUEN ESTADO EN EL MUNDO DE LA HOSTELERÍA.,21/03/2019,"1.684,32 €",5,23104,226990
2019.0002229,"TUIX & ROSS, S.L.",01/04/19. REPARACIÓN PROYECTOR HITACHI DEL TEATRO RAVAL,30/04/2019,"193,60 €",4,33400,227994
2019.000038,"TUIX & ROSS, S.L.","07/01/19. ALQUILER SONIDO E ILUMINACIÓN PARA REALIZACIÓN CAMPAÑA ""NADAL DE CIRC""",19/02/2019,"2.571,25 €",4,33400,226090
2019.0001884,"TUIX & ROSS, S.L.",21/03/19. SOPORTE TÉCNICO Y DESPLAMIENTO PARA DIAGNOSTICO PROYECTOR HITACHI TEATRO RAVAL,15/04/2019,"72,60 €",4,33400,227994
2019.0000321,"TUIX & ROSS, S.L.",24/12/18. ACTUACIÓN DENTRO DE LA DINAMIZACIÓN CAMPAÑA NAVIDAD EN EL GRAO,19/02/2019,"363,00 €",1,91203,226990
2019.0001883,"TUIX & ROSS, S.L.",DEL 1 AL 20/03/19. ALQUILER DE PROYECTOR POR SUSTITUCIÓN EN EL TEATRO RAVAL.,15/04/2019,"1.134,98 €",4,33400,227994
2019.0000729,LEVANTE ESPECTACULOS SL,05/02/19. ALQUILER DE SILLAS CON MOTIVO DE LA  CELEBRACIÓN DEL AÑO NUEVO CHINO.,25/02/2019,"193,60 €",5,23104,226990
2019.0002294,LEVANTE ESPECTACULOS SL,"06/04/19. ALQUILER, TRANSPORTE Y MONTAJE DE ESCENARIO Y SILLAS PARA LA CELEBRACIÓN DE ""L'ESCOLA CANTA"" CELEBRADO EN LA PLAZA DE TOROS.",09/05/2019,"3.448,50 €",4,32000,226992
2019.000337,LEVANTE ESPECTACULOS SL,"13/05/19.  ALQUILER, TRANSPORTE, MONTAJE Y DESMONTAJE DE UNA TARIMA Y DE 300 SILLAS DE PVC CON MOTIVO DE LA CELEBRACIÓN DEL CONCIERTO DE FIESTAS DE CALLE DE LA BANDA MUNICIPAL DE CASTELLÓN",03/06/2019,"968,00 €",4,33420,227991
2019.0001135,LEVANTE ESPECTACULOS SL,15/02/19. ALQUILER MESAS Y SILLAS CON MOTIVO DELEBRACIÓN JUBILACIONES BOMBEROS.,20/03/2019,"193,60 €",5,13600,20500
2019.0003814,LEVANTE ESPECTACULOS SL,17/05/19. ALQUILER Y TRANSPORTE DE SILLAS Y MESAS PARA CELEBRACIÓN JUBILACIONES BOMBEROS.,13/06/2019,"193,60 €",5,13600,20500
2019.0003557,LEVANTE ESPECTACULOS SL,21/05/19. DISCO MOVIL CELEBRACIÓN FESTIVIDAD SANTA RITA.,13/06/2019,"968,00 €",1,91201,226990
2019.0000197,LEVANTE ESPECTACULOS SL,"22/12/18. ALQUILER, TRANSPORTE Y MONTAJE DE SILLAS Y MESAS Y EQUIPO DE SONIDO PARA EL VII MERCADILLO INTERCULTURAL CELEBRADO EN LA PLAZA SANTA CLARA.",19/02/2019,"992,20 €",5,23111,226990
2019.0002877,LEVANTE ESPECTACULOS SL,"28/04/19. TRANSPORTE Y ALQUILER DE 350 SILLAS METÁLICAS Y 60 MESAS  EN LA EXPLANADA DE LA BASÍLICA DE LA MARE DE DÈU DEL LLEDÓ CON MOTIVO DE LA XI EDICIÓN DEL CONCURSO DE DIBUJO AL AIRE LIBRE ""VEN A PINTAR A LLEDÓ"".",29/05/2019,"484,00 €",4,32000,226991
2019.0000421,LEVANTE ESPECTACULOS SL,"3 Y 4/01/19. ALQUILER, TRANSPORTE, MONTAJE Y DESMONTAJE DE SILLAS CON MOTIVO DE LA CELEBRACIÓN DE LA CAMPAÑA NADAL DE CIRC",19/02/2019,"556,60 €",4,33400,226090
2019.0003347,LEVANTE ESPECTACULOS SL,"4 Y 5/05/19. ALQUILER SILLAS CON MOTIVO DE LA CELEBRACIÓN DE LA FESTIVIDAD DE LLEDÓ DENTRO DEL ""CICLE DE MUSICA I DANSA A LES ERMITES DE CASTELLÓ""",03/06/2019,"701,80 €",4,33430,226991
2019.0001381,CERCADOS Y VALLAS CASTALIA SL,02/03/19. MATERIAL PARA SU USO POR BRIGADAS.,15/04/2019,"157,78 €",5,15350,221990
2019.000198,CERCADOS Y VALLAS CASTALIA SL,28/03/19. MATERIAL PARA SU USO POR BRIGADAS.,15/05/2019,"48,40 €",5,15350,221990
2019.0002809,CERCADOS Y VALLAS CASTALIA SL,29/04/19. MATERIAL PARA SU USO POR BRIGADAS.,13/06/2019,"3.291,20 €",5,15350,221990
2019.000281,CERCADOS Y VALLAS CASTALIA SL,29/04/19. MATERIAL PARA SU USO POR BRIGADAS.,13/06/2019,"53,24 €",5,15350,221990
2019.0000439,CERCADOS Y VALLAS CASTALIA SL,30/11/18. MATERIAL PARA SU USO POR BRIGADAS.,21/03/2019,"110,17 €",5,15350,221990
2019.0001468,ESPECTACULOS TALIA SL,"05/03/19. DINAMIZACIÓN CHARANGAS ""MAGOS DEL RITMO"", ""LLENYA AL BOMBO"" Y BATUKADA RACATUKEN CAMPAÑA CARNAVAL EN EL GRAO.
",27/03/2019,"2.541,00 €",1,91203,226990
2019.0003439,ESPECTACULOS TALIA SL,06/05/19. EQUIPOS DE SONIDO PARA GALA FINAL EN LA PLAZA MAYOR PARA PROYECTO BAD.,03/06/2019,"1.076,90 €",4,32000,226994
2019.0000068,ESPECTACULOS TALIA SL,"26/12/18. EQUIPO DE SONIDO E ILUMINACIÓN CON MOTIVO DE LA CELEBRACIÓN CAMPAÑA ""AMISTAD"" CELEBRADO EN EL PALAU DE LA FESTA.
",30/01/2019,"3.025,00 €",5,23104,226990
2019.0002425,ESPECTACULOS TALIA SL,"DEL 2/03 AL 06/04/19. SERVICIO TRANSPORTE, ALQUILER, MONTAJE Y DESMONTAJE DE LOS EQUIPOS DE SONIDO, MESAS, SILLAS Y CARPA PARA LOS ENSAYOS EN LAS PLAZAS Y PARA GALA FINAL DEL PROYECTO BAD.",15/05/2019,"1.996,50 €",4,32000,226994
2019.0003089,ALQUILER TEXTIL CASTELLON SL,"06/05/19. SUMINISTRO, INSTALACIÓN Y EQUIPAMIENTO DE LAS CARPAS, CASETAS, CONTRAPESOS Y TARIMA DONDE SE REALIZA LA FERIA DEL LIBRO. 35ª EDICIÓN DE LA FERIA DEL LIBRO DE CASTELLÓ.",29/05/2019,"5.941,10 €",4,33400,226094
2019.0000612,ALQUILER TEXTIL CASTELLON SL,"26/01/19. ALQUILER, MONTAJE Y DEMONTAJE MESAS Y CARPA PARA SU USO EN EL ""CONCERT DE BENVINGUDA""",04/03/2019,"580,80 €",4,33400,226090
2019.0001555,RUTAS RODRIGUEZ S.L.,2/03/2019  CONGRESO DE DIABETES EN EL PALACIO DE CONGRESOS DE CASTELLÓN. TRASLADOS IDA Y VUELTA DEL HOTEL AL PALACIO DE CONGRESOS. DEC 21/02/2019,28/03/2019,"270,01 €",4,31100,226060
2019.0003257,LLIBRERIA CASTELLO SL,ABRIL 2019. LOTE 3 (LIBROS MATERIAS VARIAS) CONTRATO DEL SUMINISTRO DE LIBROS CON DESTINO A BIBLIOTECAS Y AGENCIAS DE LECTURA MUNICIPALES DEL AYUNTAMIENTO. JGL 16/11/18 (FORMALIZADO 05/12/18).,24/05/2019,"693,93 €",4,33210,220011
2019.000075,LLIBRERIA CASTELLO SL,DEL 06/12/18 AL 31/12/18. LOTE 3 (LIBROS DE NARRATIVA) SUMINISTRO DE LIBROS CON DESTINO A BIBLIOTECAS Y AGENCIAS DE LECTURA DEL AYUNTAMIENTO DE CASTELLÓN DE LA PLANA. JGL 16/11/18 (FORMALIZACIÓN 05/12/18).,22/02/2019,"694,34 €",4,33210,220011
2019.0000933,LLIBRERIA CASTELLO SL,ENERO 19. LOTE 2 (LIBROS DE NARRATIVA) SUMINISTRO DE LIBROS CON DESTINO A BIBLIOTECAS Y AGENCIAS DE LECTURA DEL AYUNTAMIENTO DE CASTELLÓN DE LA PLANA. JGL 16/11/18 (FORMALIZACIÓN 05/12/18).,01/03/2019,"690,76 €",4,33210,220011
2019.0001596,LLIBRERIA CASTELLO SL,FEBRERO 19. LOTE 3 (LIBROS MATERIAS VARIAS) CONTRATO DEL SUMINISTRO DE LIBROS CON DESTINO A BIBLIOTECAS Y AGENCIAS DE LECTURA MUNICIPALES DEL AYUNTAMIENTO. JGL 16/11/18 (FORMALIZADO 05/12/18).,22/03/2019,"697,67 €",4,33210,220011
2019.0002492,LLIBRERIA CASTELLO SL,MARZO 19.  LOTE 3 (LIBROS MATERIAS VARIAS) CONTRATO DEL SUMINISTRO DE LIBROS CON DESTINO A BIBLIOTECAS Y AGENCIAS DE LECTURA MUNICIPALES DEL AYUNTAMIENTO. JGL 16/11/18 (FORMALIZADO 05/12/18).,03/05/2019,"687,47 €",4,33210,220011
2018.0008799,FLORENTINO BARRACHINA SL,11/12/18. REPARACIÓN VEHICULO MATRICULA CS-9256-AH DE BRIGADAS.,22/01/2019,"232,44 €",5,92040,21400
2019.0000173,FLORENTINO BARRACHINA SL,21/12/18. REPARACIÓN VEHICULO MATRICULA  5547CNP DE BRIGADAS.,19/02/2019,"1.190,18 €",5,92040,21400
2019.0000747,FLORENTINO BARRACHINA SL,31/01/19. REPARACIÓN VEHICULO MATRICULA CS-2408-Y DE BRIGADAS.,20/03/2019,"2.018,18 €",5,92040,21400
2019.0000206,FLORENTINO BARRACHINA SL,31/12/18. REPARACIÓN VEHICULO MATRICULA DE BRIGADAS,19/02/2019,"688,36 €",5,92040,21400
2018.0008754,AMBULANCIAS CSA SL,01/12/18. ASISTENCIA PARA PROGRAMA DE TELEVISION CADENA APUNT EN EL PARQUE RIBALTA ANDEN CENTRAL,25/01/2019,"360,40 €",5,13500,227991
2019.0000566,AMBULANCIAS CSA SL,05/01/19. SERVICIO DE AMBULANCIA PARA CUBRIR LA CABALGATA DE REYES.,25/02/2019,"2.827,53 €",5,13500,227991
2019.0002433,AMBULANCIAS CSA SL,06/04/19. SERVICIO DE AMBULANCIA CON MOTIVO DE LA CELEBRACIÓN DEL DIA MUNDIAL DE LA SALUD.,09/05/2019,"225,25 €",5,13500,227991
2019.0002768,AMBULANCIAS CSA SL,"14/04/19. SOPORTE VITAL BÁSICO CON MOTIVO DE LA CELEBRACIÓN DE ""CASTELLÓ PER LA LLENGUA""",23/05/2019,"540,60 €",5,13500,227991
2019.0001288,AMBULANCIAS CSA SL,16/02/19. SERVICIOS SANITARIOS CON MOTIVO DE LA CELEBRACIÓN DE LAS PRESENTACIONES DE GAIATAS.,15/04/2019,"360,40 €",5,13500,227991
2019.0003596,AMBULANCIAS CSA SL,19/05/19. SERVICIO DE AMBULANCIA CON MOTIVO DE LA CELEBRACIÓN DEL PARTIDO CD CASTELLÓN.,12/06/2019,"400,50 €",5,13500,227991
2019.0000984,AMBULANCIAS CSA SL,2 Y 9/02/19. SERVICIOS DE AMBULANCIA CON MOTIVO DE LA CELEBRACIÓN DE PRESENTACIONES DE GAIATAS EN EL PALAU DE LA FESTA.,15/04/2019,"360,40 €",5,13500,227991
2019.0000985,AMBULANCIAS CSA SL,"22/12/18. SERVICIOS SANITARIOS DE AMBULANCIA CON MOTIVO DE LA VISITA DEL ""CARTERO REAL"" EN EL GRAO Y EN CASTELLÓN.",21/03/2019,"270,30 €",5,13500,227991
2019.0001289,AMBULANCIAS CSA SL,23/02/19. SERVICIO DE AMBULANCIA CON MOTIVO DE LA CELEBRACIÓN DE LA CARRERA VERTICAL.CRONOESCALADA.,15/04/2019,"416,64 €",5,13500,227991
2019.0000569,AMBULANCIAS CSA SL,"23/12/18. SERVICIO AMBULANCIA CON MOTIVO DE LA CELEBRACIÓN ""CONCIERTO SOLIDARIO POR CELIA, MARTA Y MARIA"" EN EL PALAU DE LA FESTA.",21/03/2019,"90,10 €",5,13500,227991
2019.0003335,AMBULANCIAS CSA SL,4 Y 5/05/19. SERVICIO VITAL BÁSICO PARA FIESTAS DE LLEDÓ.,29/05/2019,"601,69 €",5,13500,227991
2019.0003307,AMBULANCIAS CSA SL,DEL 1 AL 04/05/19. SOPORTE VITAL BÁSICO CON MOTIVO DE LAS FIESTAS DE TOROS EN BENADRESA.,29/05/2019,"2.107,52 €",5,13500,227991
