#ORG.,PROG.,ECON.,DESCRIPCIÓN,PRESUPUESTO INICIAL,MODIFIC.,PREVISIONES DEFINITIVAS
3.0,92220.0,12100.0,U.MODER.- COMPLEMENTO DE DESTINO,25078.7,,25078.7
3.0,92220.0,12101.0,U.MODER.- COMPLEMENTO ESPECÍFICO,76056.69,,76056.69
3.0,92220.0,12103.0,U.MODER.- I.T.COMPLEM.,100.0,,100.0
3.0,92220.0,12104.0,U.MODER.- 49.73% EXTRA 2012,4750.0,,4750.0
3.0,92220.0,15000.0,U.MODER.- PRODUCTIVIDADES,100.0,,100.0
3.0,92220.0,15100.0,U.MODER.- GRATIFICACIONES,100.0,,100.0
3.0,92220.0,16000.0,U.MODER.- SEGURIDAD SOCIAL,32504.03,,32504.03
3.0,92220.0,22001.0,U.MODER.- LIBROS (5.4),650.0,,650.0
3.0,92220.0,227061.0,U.MODER.- CERTIFICAR EN ISO 9001:2000 (5.4),6000.0,,6000.0
3.0,92220.0,227062.0,U.MODER.- AUTOEVALUACION EFQM-CAF (5.6),5000.0,,5000.0
3.0,92220.0,227064.0,U.MODER.- PORTAL TRANSPARENCIA,25300.0,,25300.0
3.0,92220.0,227066.0,U.MODER.- INDICADORES QLIKVIEW,6500.0,,6500.0
3.0,92220.0,227067.0,U.MODER.- PLAN ESTRATÉGICO DE LA CIUDAD,100000.0,,100000.0
3.0,92310.0,12004.0,ESTADISTICA.- SUELDOS DEL GRUPO C2,16924.73,,16924.73
3.0,92310.0,12006.0,ESTADISTICA.- TRIENIOS,4802.7,,4802.7
3.0,92310.0,12009.0,ESTADISTICA.- I.T.BASICAS,100.0,,100.0
3.0,92310.0,12100.0,ESTADISTICA.- COMPLEMENTO DE DESTINO,11164.66,,11164.66
3.0,92310.0,12101.0,ESTADISTICA.- COMPLEMENTO ESPECÍFICO,22182.09,,22182.09
3.0,92310.0,12103.0,ESTADISTICA.- I.T.COMPLEM.,100.0,,100.0
3.0,92310.0,12104.0,ESTADISTICA.- 49.73% EXTRA 2012,1957.34,,1957.34
3.0,92310.0,15000.0,ESTADISTICA.- PRODUCTIVIDADES,986.34,,986.34
3.0,92310.0,15100.0,ESTADISTICA.- GRATIFICACIONES,1135.94,,1135.94
3.0,92310.0,16000.0,ESTADISTICA.- SEGURIDAD SOCIAL,22516.68,,22516.68
3.0,92310.0,22000.0,ESTADISTICA.- NOTIFICACIONES (1.1),921.5,,921.5
3.0,92400.0,12000.0,PART.CIUD.- SUELDOS DEL GRUPO A1,14824.09,,14824.09
3.0,92400.0,12003.0,PART.CIUD.- SUELDOS DEL GRUPO C1,9983.69,,9983.69
3.0,92400.0,12004.0,PART.CIUD.- SUELDOS DEL GRUPO C2,8462.37,,8462.37
3.0,92400.0,12006.0,PART.CIUD.- TRIENIOS,3400.22,,3400.22
3.0,92400.0,12009.0,PART.CIUD.- I.T.BASICAS,100.0,,100.0
3.0,92400.0,12100.0,PART.CIUD.- COMPLEMENTO DE DESTINO,19207.49,,19207.49
3.0,92400.0,12101.0,PART.CIUD.- COMPLEMENTO ESPECÍFICO,41275.94,,41275.94
3.0,92400.0,12103.0,PART.CIUD.- I.T.COMPLEM.,100.0,,100.0
3.0,92400.0,12104.0,PART.CIUD.- 49.73% EXTRA 2012,3226.69,,3226.69
3.0,92400.0,15000.0,PART.CIUD.- PRODUCTIVIDADES,808.8,,808.8
3.0,92400.0,15100.0,PART.CIUD.- GRATIFICACIONES,100.0,,100.0
3.0,92400.0,16000.0,PART.CIUD.- SEGURIDAD SOCIAL,32740.01,,32740.01
3.0,92400.0,20200.0,PART.CIUD.- ARRENDAMIENTO INMUEBLES,326882.85,,326882.85
3.0,92400.0,226061.0,PART.CIUD.- CONFERENCIAS (1.1),10532.0,,10532.0
3.0,92400.0,226062.0,PART.CIUD.- SEMINARIOS (5.6),4100.0,,4100.0
3.0,92400.0,226992.0,PART.CIUD.- RECONOCIMIENTO EMPRENDEDURISMO(0.1),9500.0,,9500.0
3.0,92400.0,226993.0,PART.CIUD. - ACCIONES PARTICIPACION CIUDADANA,30000.0,,30000.0
3.0,92400.0,22706.0,PART.CIUD.- PLAN ESTRATÉGICO,35000.0,,35000.0
3.0,92400.0,48900.0,SUBV. ASOC. PARTIC.CIUDADANA,74110.0,,74110.0
3.0,92500.0,12000.0,ATEN.INTEGRADA.- SUELDOS DEL GRUPO A1,14824.09,,14824.09
3.0,92500.0,12003.0,ATEN.INTEGRADA.- SUELDOS DEL GRUPO C1,9983.69,,9983.69
3.0,92500.0,12004.0,ATEN.INTEGRADA.- SUELDOS DEL GRUPO C2,194634.51,,194634.51
3.0,92500.0,12006.0,ATEN.INTEGRADA.- TRIENIOS,37493.77,,37493.77
3.0,92500.0,12009.0,ATEN.INTEGRADA.- I.T.BASICAS,100.0,,100.0
3.0,92500.0,12100.0,ATEN.INTEGRADA.- COMPLEMENTO DE DESTINO,142536.01,,142536.01
3.0,92500.0,12101.0,ATEN.INTEGRADA.- COMPLEMENTO ESPECÍFICO,276577.07,,276577.07
3.0,92500.0,12103.0,ATEN.INTEGRADA.- I.T.COMPLEM.,100.0,,100.0
3.0,92500.0,12104.0,ATEN.INTEGRADA.- 49.73% EXTRA 2012,22957.38,,22957.38
3.0,92500.0,15000.0,ATEN.INTEGRADA.- PRODUCTIVIDADES,26022.94,,26022.94
3.0,92500.0,15100.0,ATEN.INTEGRADA.- GRATIFICACIONES,595.14,,595.14
3.0,92500.0,16000.0,ATEN.INTEGRADA.- SEGURIDAD SOCIAL,191361.58,,191361.58
3.0,92500.0,22000.0,ATEN.INTEGRADA.- INFORMACION AL CIUDADANO (1.1),700.0,,700.0
3.0,92500.0,22199.0,ATEN.INTEGRADA.- MATERIAL FOTOG. MAT.CIVILES (2.2),420.0,,420.0
3.0,92500.0,22602.0,ATEN.INTEGRADA.- PUBLI. INFORM AL CIUDADANO (1.1),300.0,,300.0
3.0,92500.0,22799.0,ATEN.INTEGRADA.- OPERADORES TELEFONICOS 010 (1.1),67613.86,,67613.86
0.0,92900.0,50000.0,FONDO DE CONTINGENCIA,1000000.0,,1000000.0
3.0,93100.0,12000.0,INTERVENCIÓN.- SUELDOS DEL GRUPO A1,74120.45,,74120.45
3.0,93100.0,12001.0,INTERVENCIÓN.- SUELDOS DEL GRUPO A2,13035.59,,13035.59
3.0,93100.0,12003.0,INTERVENCIÓN.- SUELDOS DEL GRUPO C1,19967.38,,19967.38
3.0,93100.0,12004.0,INTERVENCIÓN.- SUELDOS DEL GRUPO C2,25387.11,,25387.11
3.0,93100.0,12006.0,INTERVENCIÓN.- TRIENIOS,24658.35,,24658.35
3.0,93100.0,12009.0,INTERVENCIÓN.- I.T.BASICAS,100.0,,100.0
3.0,93100.0,12100.0,INTERVENCIÓN.- COMPLEMENTO DE DESTINO,78333.05,,78333.05
3.0,93100.0,12101.0,INTERVENCIÓN.- COMPLEMENTO ESPECÍFICO,185035.1,,185035.1
3.0,93100.0,12103.0,INTERVENCIÓN.- I.T.COMPLEM.,100.0,,100.0
3.0,93100.0,12104.0,INTERVENCIÓN.- 49.73% EXTRA 2012,14496.22,,14496.22
3.0,93100.0,15000.0,INTERVENCIÓN.- PRODUCTIVIDADES,8544.66,,8544.66
3.0,93100.0,15100.0,INTERVENCIÓN.- GRATIFICACIONES,100.0,,100.0
3.0,93100.0,16000.0,INTERVENCIÓN.- SEGURIDAD SOCIAL,106026.68,,106026.68
3.0,93100.0,22001.0,INTERVENCIÓN.- LIBROS Y SUSCRIPCIONES,1500.0,,1500.0
3.0,93110.0,12000.0,GEST.PRESUP.CONTAB.- SUELDOS DEL GRUPO A1,44472.27,,44472.27
3.0,93110.0,12001.0,GEST.PRESUP.CONTAB.- SUELDOS DEL GRUPO A2,13035.59,,13035.59
3.0,93110.0,12003.0,GEST.PRESUP.CONTAB.- SUELDOS DEL GRUPO C1,59902.14,,59902.14
3.0,93110.0,12004.0,GEST.PRESUP.CONTAB.- SUELDOS DEL GRUPO C2,101548.44,,101548.44
3.0,93110.0,12006.0,GEST.PRESUP.CONTAB.- TRIENIOS,33772.91,,33772.91
3.0,93110.0,12009.0,GEST.PRESUP.CONTAB.- I.T.BASICAS,100.0,,100.0
3.0,93110.0,12100.0,GEST.PRESUP.CONTAB.- COMPLEMENTO DE DESTINO,139064.64,,139064.64
3.0,93110.0,12101.0,GEST.PRESUP.CONTAB.- COMPLEMENTO ESPECÍFICO,282472.86,,282472.86
3.0,93110.0,12103.0,GEST.PRESUP.CONTAB.- I.T.COMPLEM.,100.0,,100.0
3.0,93110.0,12104.0,GEST.PRESUP.CONTAB.- 49.73% EXTRA 2012,23827.08,,23827.08
3.0,93110.0,15000.0,GEST.PRESUP.CONTAB.- PRODUCTIVIDADES,15708.78,,15708.78
3.0,93110.0,15100.0,GEST.PRESUP.CONTAB.- GRATIFICACIONES,59.51,,59.51
3.0,93110.0,16000.0,GEST.PRESUP.CONTAB.- SEGURIDAD SOCIAL,194382.65,,194382.65
3.0,93110.0,21500.0,GEST.PRESUP.CONTAB.- REPARACION  DE MOBILIARIO,194.0,,194.0
3.0,93110.0,22001.0,GEST.PRESUP.CONTAB.- ADQUISICION LIBROS,1455.0,,1455.0
3.0,93110.0,22500.0,GEST.PRESUP.CONTAB.- TRIBUTOS ESTATALES,5097.16,,5097.16
3.0,93110.0,22502.0,GEST.PRESUP.CONTAB.- TRIBUTOS LOCALES,9700.0,,9700.0
3.0,93110.0,22699.0,GEST.PRESUP.CONTAB.- GASTOS VARIOS,2231.0,,2231.0
3.0,93110.0,22706.0,GEST.PRESUP.CONTAB.- ASISTENCIA TECNICA,9700.0,,9700.0
3.0,93200.0,12000.0,GEST.TRIB.- SUELDOS DEL GRUPO A1,59296.36,,59296.36
3.0,93200.0,12003.0,GEST.TRIB.- SUELDOS DEL GRUPO C1,99836.9,,99836.9
3.0,93200.0,12004.0,GEST.TRIB.- SUELDOS DEL GRUPO C2,143857.75,,143857.75
3.0,93200.0,12006.0,GEST.TRIB.- TRIENIOS,51894.96,,51894.96
3.0,93200.0,12009.0,GEST.TRIB.- I.T.BASICAS,100.0,,100.0
3.0,93200.0,12100.0,GEST.TRIB.- COMPLEMENTO DE DESTINO,190775.61,,190775.61
3.0,93200.0,12101.0,GEST.TRIB.- COMPLEMENTO ESPECÍFICO,369177.89,,369177.89
3.0,93200.0,12103.0,GEST.TRIB.- I.T.COMPLEM.,100.0,,100.0
3.0,93200.0,12104.0,GEST.TRIB.- 49.73% EXTRA 2012,32855.67,,32855.67
3.0,93200.0,15000.0,GEST.TRIB.- PRODUCTIVIDADES,20935.04,,20935.04
3.0,93200.0,15100.0,GEST.TRIB.- GRATIFICACIONES,100.0,,100.0
3.0,93200.0,15300.0,GEST.TRIB.- ATRIBUCIÓN FUMCIONES,6979.44,,6979.44
3.0,93200.0,16000.0,GEST.TRIB.- SEGURIDAD SOCIAL,241048.71,,241048.71
3.0,93200.0,21500.0,GEST.TRIB.- REPARACIÓN MOBILIARIO,600.0,,600.0
3.0,93200.0,220000.0,GEST.TRIB.- MATERIAL FUNGIBLE,14000.0,,14000.0
3.0,93200.0,220001.0,GEST.TRIB.- LIBROS Y SUSCRIPCIONES,1695.0,,1695.0
3.0,93200.0,226020.0,GEST.TRIB.- CAMPAÑA INFORMACION AL CONTRIBUYENTE,8400.0,,8400.0
3.0,93200.0,226021.0,GEST.TRIB.- CAMPAÑA CARTA DE SERVICIOS,555.0,,555.0
3.0,93210.0,22699.0,TEAC.- GASTOS FUNCIONAMIENTO,608.0,,608.0
3.0,93210.0,23300.0,TEAC.- ASISTENCIAS,24608.0,,24608.0
3.0,93220.0,12000.0,RECAUDACIÓN.- SUELDOS GRUPO A1,44472.27,,44472.27
3.0,93220.0,12003.0,RECAUDACIÓN.- SUELDOS GRUPO C1,19967.38,,19967.38
3.0,93220.0,12004.0,RECAUDACIÓN.- SUELDOS GRUPO C2,33849.48,,33849.48
3.0,93220.0,12006.0,RECAUDACIÓN.- TRIENIOS,16634.88,,16634.88
3.0,93220.0,12009.0,RECAUDACIÓN.- I.T.BASICAS,100.0,,100.0
3.0,93220.0,12100.0,RECAUDACIÓN.-COMPLEMENTO DESTINO,56790.76,,56790.76
3.0,93220.0,12101.0,RECAUDACIÓN.-COMPLEMENTO ESPECIFICO,109485.62,,109485.62
3.0,93220.0,12103.0,RECAUDACIÓN.-I.T.COMPLEMENTARIAS,100.0,,100.0
3.0,93220.0,12104.0,RECAUDACIÓN.-49.73% EXTRA 2012,8609.46,,8609.46
3.0,93220.0,15000.0,RECAUDACIÓN.- PRODUCTIVIDAD,100.0,,100.0
3.0,93220.0,15100.0,RECAUDACIÓN.-GRATIFICACIONES,100.0,,100.0
3.0,93220.0,16000.0,RECAUDACIÓN.-SEGURIDAD SOCIAL,76725.52,,76725.52
3.0,93220.0,22000.0,RECAUDACION.- MATERIAL DE OFICINA,4666.66,,4666.66
3.0,93220.0,226990.0,RECAUDACIÓN.- GASTOS POR DEVOLUCIÓN DE AVALES,3000.0,,3000.0
3.0,93220.0,22708.0,RECAUDACIÓN.- SERVICIOS DE RECAUDACIÓN (2.5),2000000.0,,2000000.0
5.0,93300.0,63202.0,REHABILITACIÓN EDIFIC.HUERTO SOGUEROS,546656.93,,546656.93
5.0,93300.0,78900.0,SUBV. UJI INVERSIONES USO EDIFICIO HUERTO SOGUEROS,348500.0,,348500.0
3.0,93400.0,12000.0,TESORERÍA.- SUELDOS DEL GRUPO A1,29648.18,,29648.18
3.0,93400.0,12003.0,TESORERÍA.- SUELDOS DEL GRUPO C1,9983.69,,9983.69
3.0,93400.0,12004.0,TESORERÍA.- SUELDOS DEL GRUPO C2,25387.11,,25387.11
3.0,93400.0,12006.0,TESORERÍA.- TRIENIOS,11089.91,,11089.91
3.0,93400.0,12009.0,TESORERÍA.- I.T.BASICAS,100.0,,100.0
3.0,93400.0,12100.0,TESORERÍA.- COMPLEMENTO DE DESTINO,46346.28,,46346.28
3.0,93400.0,12101.0,TESORERÍA.- COMPLEMENTO ESPECÍFICO,98612.13,,98612.13
3.0,93400.0,12103.0,TESORERÍA.- I.T.COMPLEM.,100.0,,100.0
3.0,93400.0,12104.0,TESORERIA.- 49.73% EXTRA 2012,5739.64,,5739.64
3.0,93400.0,15000.0,TESORERÍA.- PRODUCTIVIDADES,1349.31,,1349.31
3.0,93400.0,15100.0,TESORERÍA.- GRATIFICACIONES,100.0,,100.0
3.0,93400.0,15300.0,TESORERÍA.- ATRIBUCIÓN FUNCIONES,15963.39,,15963.39
3.0,93400.0,16000.0,TESORERÍA.- SEGURIDAD SOCIAL,51150.37,,51150.37
3.0,93400.0,35200.0,TESORERÍA.- INTERESES DE DEMORA,500000.0,,500000.0
