Número registro,Nombre tercero,Descripción,Fecha contable,Importe bruto,Orgánica,Programa,Económica
2017.0004769,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),AGOSTO 2017 - SUMINISTRO Y EXPLOTACIÓN INTEGRAL DE LA SEÑALIZACIÓN VERTICAL Y BALIZAMIENTO EN EL TÉRMINO MUNICIPAL DE CASTELLÓN CERTIFICACIÓN MES AGOSTO 2017,28/09/17,"36.299,02 €",5,13300,227995
2017.0004767,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU","AGOSTO/17. APORT. MUNIC.SERVICIOS EXTRAORD. E INMEDIACIONES, GEST.ABANDONO Y SANCIONES SERV. RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS VIAS PUBL.JGL 12-7-13(FORMALIZ. 22-7-13). REV. PREC. DEC. 11-3-15 Y JGL 21-10-16 PRORR JGL 28/04/17.",29/09/17,"1.797,09 €",5,13300,227990
2017.0004741,MAQUIVER SL,"05/09/17. MODIFICACION CONTRATO PRESTAMO BICICLETAS AÑO 2017 ( 2 NUEV.BANCADAS, 2 PTOS INFORMACION Y OBRA CIVIL Y ADQUISICION DE 37 BICICLETAS, SEGUN JGL 30/06/17.",29/09/17,"94.395,58 €",5,44120,227990
2017.0004760,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),AGOSTO/17. SERVICIO DE MANTENIMIENTO DE INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL DE MOVILIDAD DE CASTELLON. JGL 13/07/12 (FORMALIZADO 1/10/12) PRORROGA JGL 04/08/16.,29/09/17,"64.227,94 €",5,13300,227991
2017.0005017,LA HISPANO DEL CID SA,"AGOSTO 17. COMPENSACION TARIFAS A PUBLICO USUARIO EN SERVICIO TRANSPORTE VIAJEROS AREA METROPOLITANA (CS-GRAO, ALMAZORA, VILLARREAL...) CONCESION Nº CVCS-107. JGL 21/07/17 (FORMALIZADO 24/07/17).",06/10/17,"53.479,96 €",5,44110,227991
2017.0004899,ACCSA,AGOSTO/17. BONO ACTIVAT TUCS TRANSPORTE PUBLICO URBANO DE VIAJEROS. JGL 22-03-13 (FORMALIZADO 22-04-13) ACTA INICIO 23-09-13 Y REVISION PRECIOS JGL 14-10-16.,06/10/17,"17.198,83 €",5,44110,227992
2017.0004900,ACCSA,AGOSTO/17. SERVICIO DE TRANSPORTE PUBLICO URBANO DE VIAJEROS. JGL 22-03-13 (FORMALIZADO 22-04-13) ACTA INICIO 23-09-13 Y REVISION PRECIOS JGL 14-10-16.,06/10/17,"316.221,99 €",5,44110,227992
2017.0005092,"VIA RESERVADA, S.A","AGOSTO/17. CONVENIO A SUSCRIBIR ENTRE EL AYUNTAMIENTO DE CASTELLON Y VIA RESERVADA, S.A. RELATIVO A LA LINEA 1 DEL TRAM DE CASTELLON. JGL 09/06/17 (FORMALIZADO 12/06/17).",13/10/17,"43.072,17 €",5,44110,227991
2017.0005216,MAQUIVER SL,DEL 25/7 AL 30/9/17. SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14. MODIFICACION CONSISTENTE EN UNIDAD PERSONAL MANTENIMIENTO DESDE EL 25/7 AL 30/9. (JGL 30/06/17),20/10/17,"5.226,47 €",5,44120,227990
2017.0005288,MAQUIVER SL,SEPTIEMBRE 17.  SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14,20/10/17,"43.293,18 €",5,44120,227990
2017.0004935,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"01/09/17. IMPRESIÓN 300 CAMISETAS Y MATERIAL DE TALLERES PARA ""CAMPAÑA CONCIENCIACIÓN MOVILIDAD SOSTEBIBLE"".",27/10/17,"4.380,20 €",5,13400,226991
2017.0004944,AUTOS MEDITERRANEO S A,JULIO Y AGOSTO DE 2017. COLABORACION EN LA PRESTACION DEL SERVICIO DE TRANSPORTE NOCTURNO ENTRE CASTELLON Y BENICASIM 1ª OPERACION CONTABLE S/BASE 6 DE LAS BASES DE EJ. DEL PRESUPUESTO.,27/10/17,"3.267,00 €",5,44110,227996
2017.0005335,AUTOS MEDITERRANEO S A,"DEL  25 AL 31 JULIO 2017. CONVENIO CON AUTOS MEDITERRANEO, S.A. COMPENSACION TARIFAS A PUBLICO USUARIO EN SERVICIO TRANSPORTE VIAJEROS AREA METROPOLITANA CS CONCESION Nº CVCS-105. JGL 21/7/17 (FORMALIZADO 24/7/17).",27/10/17,"1.743,09 €",5,44110,227991
2017.0005345,AUTOS MEDITERRANEO S A,"SEPTIEMBRE 2017. CONVENIO CON AUTOS MEDITERRANEO, S.A. COMPENSACION TARIFAS A PUBLICO USUARIO EN SERVICIO TRANSPORTE VIAJEROS AREA METROPOLITANA CS CONCESION Nº CVCS-105. JGL 21/7/17 (FORMALIZADO 24/7/17).",27/10/17,"5.980,94 €",5,44110,227991
2017.0005346,AUTOS MEDITERRANEO S A,"AGOSTO 2017. CONVENIO CON AUTOS MEDITERRANEO, S.A. COMPENSACION TARIFAS A PUBLICO USUARIO EN SERVICIO TRANSPORTE VIAJEROS AREA METROPOLITANA CS CONCESION Nº CVCS-105. JGL 21/7/17 (FORMALIZADO 24/7/17).",27/10/17,"7.233,54 €",5,44110,227991
2017.0005361,ACCSA,SEPTIEMBRE/17. SERVICIO DE TRANSPORTE PUBLICO URBANO DE VIAJEROS. JGL 22-03-13 (FORMALIZADO 22-04-13) ACTA INICIO 23-09-13 Y REVISION PRECIOS JGL 14-10-16.,27/10/17,"309.907,95 €",5,44110,227992
2017.0005362,ACCSA,DEL 23/9/16 AL 22/09/17 REVISION DE PRECIOS DEL SERVICIO DE TRANSPORTE PUBLICO URBANO DE CASTELLON DE LA PLANA. JGL 29/09/2017.,27/10/17,"46.306,10 €",5,44110,227992
2017.0005365,ACCSA,SEPTIEMBRE/17. BONO ACTIVAT TUCS TRANSPORTE PUBLICO URBANO DE VIAJEROS. JGL 22-03-13 (FORMALIZADO 22-04-13) ACTA INICIO 23-09-13 Y REVISION PRECIOS JGL 14-10-16.,27/10/17,"22.740,19 €",5,44110,227992
2017.0005280,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU","SEPTIEMBRE/17. APORT. MUNIC.SERVICIOS EXTRAORD. E INMEDIACIONES, GEST.ABANDONO Y SANCIONES SERV. RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS VIAS PUBL.JGL 12-7-13(FORMALIZ. 22-7-13). REV. PREC. DEC. 11-3-15 Y JGL 21-10-16 PRORR JGL 28/04/17.",27/10/17,"1.499,84 €",5,13300,227990
2017.0005307,"VIA RESERVADA, S.A","SEPTIEMBRE/17.CONVENIO A SUSCRIBIR ENTRE EL AYUNTAMIENTO DE CASTELLON Y VIA RESERVADA, S.A. RELATIVO A LA LINEA 1 DEL TRAM DE CASTELLON. JGL 09/06/17 (FORMALIZADO 12/06/17).",27/10/17,"60.500,76 €",5,44110,227991
2017.0005411,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),SEPTIEMBRE 17. SERVICIO DE MANTENIMIENTO DE INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL DE MOVILIDAD DE CASTELLON. JGL 13/07/12 (FORMALIZADO 1/10/12) PRORROGA JGL 04/08/16.,27/10/17,"62.506,22 €",5,13300,227991
2017.0005413,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),01/10/17. SERVICIO DE MANTENIMIENTO DE INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL DE MOVILIDAD DE CASTELLON. JGL 13/07/12 (FORMALIZADO 1/10/12) PRORROGA JGL 04/08/16.,27/10/17,"2.649,66 €",5,13300,227991
2017.0005419,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,06/10/17. SERVICIOS PARA EL DESARROLLO DE ACTIVIDADES Y ACCIONES INFORMATIVAS DE LA SEMANA DE LA MOVILIDAD Y ACCIONES DE SEGURIDAD VIAL S/DEC 8/09/2017,02/11/17,"17.206,20 €",5,44120,22602
2017.0005355,LA HISPANO DEL CID SA,"SEPTIEMBRE 17.  COMPENSACION TARIFAS A PUBLICO USUARIO EN SERVICIO TRANSPORTE VIAJEROS AREA METROPOLITANA (CS-GRAO, ALMAZORA, VILLARREAL...) CONCESION Nº CVCS-107. JGL 21/07/17 (FORMALIZADO 24/07/17).",03/11/17,"50.177,10 €",5,44110,227991
2017.0005420,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,09/10/17. TRABAJOS ADICIONALES DENTRO DE LA SEMANA DE LA MOVILIDAD Y ACCIONES DE SEGURIDAD VIAL.,13/11/17,"346,06 €",5,44120,22602
2017.0006103,AUTOS MEDITERRANEO S A,"OCTUBRE/17. CONVENIO CON AUTOS MEDITERRANEO, S.A. COMPENSACION TARIFAS A PUBLICO USUARIO EN SERVICIO TRANSPORTE VIAJEROS AREA METROPOLITANA CS CONCESION Nº CVCS-105. JGL 21/7/17 (FORMALIZADO 24/7/17).",24/11/17,"4.788,72 €",5,44110,227991
2017.0006282,LA HISPANO DEL CID SA,"OCTUBRE 17. COMPENSACION TARIFAS A PUBLICO USUARIO EN SERVICIO TRANSPORTE VIAJEROS AREA METROPOLITANA (CS-GRAO, ALMAZORA, VILLARREAL...) CONCESION Nº CVCS-107. JGL 21/07/17 (FORMALIZADO 24/07/17).",24/11/17,"46.223,03 €",5,44110,227991
2017.0006048,MAQUIVER SL,OCTUBRE/17. CONTRATO SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14,24/11/17,"43.293,18 €",5,44120,227990
2017.0006049,MAQUIVER SL,OCTUBRE/17. SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14. MODIFICACION CONSISTENTE EN UNIDAD PERSONAL MANTENIMIENTO. (JGL 30/06/17),24/11/17,"2.348,13 €",5,44120,227990
2017.0005330,AUTOS MEDITERRANEO S A," 1 AL 24 DE JULIO 2017 . TTE VIAJEROS LINEA CASTELLON-ROSER-H. MAGDALENA; CASTELLON-VILLAS BENICASIM; CASTELLON BENICASIM SERRADAL (5545,61€) Y ACTIVAT (776,10€). ",30/11/17,"6.321,71 €",5,44110,227991
2017.0004739,API MOVILIDAD SA,AGOSTO/17. TRABAJOS SEÑALIZACIÓN HORIZONTAL EN VIAS PÚBLICAS TERMINO DE CASTELLÓN.,30/11/17,"7.011,31 €",5,13300,227994
2017.0005434,API MOVILIDAD SA,SEPTIEMBRE 17. TRABAJOS SEÑALIZACIÓN HORIZONTAL EN VIAS PÚBLICAS TERMINO DE CASTELLÓN.,30/11/17,"15.261,00 €",5,13300,227994
2017.0005967,API MOVILIDAD SA,OCTUBRE 17. TRABAJOS SEÑALIZACIÓN HORIZONTAL EN VIAS PÚBLICAS TERMINO DE CASTELLÓN.,30/11/17,"11.663,25 €",5,13300,227994
2017.0004901,MAQUIVER SL,AGOSTO/17. SERVICIOS DE REPARTO Y SUMINISTRO DE VALLAS Y SENALIZACION,30/11/17,"2.375,52 €",5,13300,227993
2017.0005687,MAQUIVER SL,"ABRIL, MAYO, JUNIO Y DEL 1 AL 24 DE JULIO 2017 PERSONAL DE MANTENIMIENTO BICICAS (NECESIDADES URGENTES)",30/11/17,"8.862,28 €",5,44120,227990
2017.0005754,MAQUIVER SL,SEPTIEMBRE 17. SERVICIOS DE REPARTO Y SUMINISTRO DE VALLAS Y SEÑALIZACION PORTATIL EN LA VIA PÚBLICA.,30/11/17,"1.853,51 €",5,13300,227993
2017.0004761,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),AGOSTO/17. MANTENIMIENTO INSTALACIONES SEMAFORICAS TRAM.,30/11/17,"14.874,45 €",5,13300,227991
2017.0005412,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),SEPTIEMBRE 17. MANTENIMIENTO INSTALACIONES SEMAFORICAS ADICIONALES TRAM.,30/11/17,"14.803,71 €",5,13300,227991
2017.0005360,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),SEPTIEMBRE/17.  SUMINISTRO Y EXPLOTACION INTEGRAL DE LA SEÑALIZACION VERTICAL Y BALIZAMIENTO EN TERMINO MUNICIPAL DE CASTELLON.,30/11/17,"63.333,42 €",5,13300,227995
2017.0006220,ACCSA,OCTUBRE/17. BONO ACTIVAT TUCS TRANSPORTE PUBLICO URBANO DE VIAJEROS. JGL 22-03-13 (FORMALIZADO 22-04-13) ACTA INICIO 23-09-13 Y REVISION PRECIOS JGL 14-10-16.,01/12/17,"24.946,45 €",5,44110,227992
2017.0006505,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU","OCTUBRE/17. APORT. MUNIC.SERVICIOS EXTRAORD. E INMEDIACIONES, GEST.ABANDONO Y SANCIONES SERV. RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS VIAS PUBL.JGL 12-7-13(FORMALIZ. 22-7-13). REV. PREC. DEC. 11-3-15 Y JGL 21-10-16 PRORR JGL 28/04/17.",07/12/17,"3.864,63 €",5,13300,227990
2017.0006786,"VIA RESERVADA, S.A","OCTUBRE/17.  CONVENIO A SUSCRIBIR ENTRE EL AYUNTAMIENTO DE CASTELLON Y VIA RESERVADA, S.A. RELATIVO A LA LINEA 1 DEL TRAM DE CASTELLON. JGL 09/06/17 (FORMALIZADO 12/06/17).",07/12/17,"33.398,84 €",5,44110,227991
2017.0006833,ACCSA,OCTUBRE/17. SERVICIO DE TRANSPORTE PUBLICO URBANO DE VIAJEROS. (LIQUIDACION ANUAL) JGL 22-03-13 (FORMALIZADO 22-04-13) ACTA INICIO 23-09-13 Y REVISION PRECIOS JGL 14-10-16.,15/12/17,"253.998,12 €",5,44110,227992
2017.0007237,ACCSA,NOVIEMBRE 17. SERVICIO DE TRANSPORTE PUBLICO URBANO DE VIAJEROS. BONO ACTIVAT.,21/12/17,"25.490,51 €",5,44110,227995
2017.0007239,ACCSA,"NOVIEMBRE 17. 23,29% SERVICIO DE TRANSPORTE PUBLICO URBANO DE VIAJEROS. JGL 22-03-13 (FORMALIZADO 22-04-13) ACTA INICIO 23-09-13 Y REVISION PRECIOS JGL 14-10-16.",21/12/17,"73.634,53 €",5,44110,227992
2017.0006981,API MOVILIDAD SA,NOVIEMBRE 17. TRABAJOS SEÑALIZACIÓN HORIZONTAL EN VIAS PÚBLICAS TERMINO DE CASTELLÓN.,21/12/17,"16.614,90 €",5,13300,227994
2017.0006347,MAQUIVER SL,OCTUBRE/17. SERVICIOS DE REPARTO Y SUMINISTRO DE VALLAS Y SEÑALIZACION,21/12/17,"2.571,46 €",5,13300,227993
2017.0007001,MAQUIVER SL,28/11/17 ADQUISICIÓN 53 BICICLETAS Y ANCLAJES BANCADAS,21/12/17,"33.897,02 €",5,44120,227990
2017.0007022,MAQUIVER SL,NOVIEMBRE 2017 SERVICIOS DE REPARTO Y SUMINISTRO DE VALLAS Y SENALIZACION,21/12/17,"2.273,64 €",5,13300,227993
2017.0006904,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),OCTUBRE 17. MANTENIMIENTO INSTALACIONES SEMAFORICAS ADICIONALES TRAM,21/12/17,"16.857,66 €",5,13300,227991
2017.0006979,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),OCTUBRE 17. SERVICIO DE MANTENIMIENTO DE INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL DE MOVILIDAD DE CASTELLON,21/12/17,"105.600,85 €",5,13300,227991
2017.0006998,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),NOVIEMBRE 17. SERVICIO DE MANTENIMIENTO DE INSTALACIONES SEMAFORICAS Y CENTRO DE CONTROL DE MOVILIDAD DE CASTELLON,21/12/17,"75.914,04 €",5,13300,227994
2017.0006999,UTE SEMAFOROS CASTELLON (TELVENT SA COVOP),NOVIEMBRE 17. MANTENIMIENTO INSTALACIONES SEMAFORICAS ADICIONALES TRAM,21/12/17,"16.790,89 €",5,13300,227994
2017.0006036,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),OCTUBRE/17.  SUMINISTRO Y EXPLOTACION INTEGRAL DE LA SEÑALIZACION VERTICAL Y BALIZAMIENTO EN TERMINO MUNICIPAL DE CASTELLON.,21/12/17,"32.112,04 €",5,13300,227995
2017.0007071,UTE MANTEN.SEÑALIZ.VERTICAL CS (TELECSO/ACEINSA),NOVIEMBRE 2017. MANTENIMIENTO SEÑALIZACION VERTICAL,21/12/17,"26.517,88 €",5,13300,227995
2017.0007516,AUTOS MEDITERRANEO S A,NOVIEMBRE 2017. COMPENSACION TARIFAS A PUBLICO USUARIO EN SERVICIO TRANSPORTE VIAJEROS AREA METROPOLITANA CS CONCESION Nº CVCS-105. JGL 21/7/17 (FORMALIZADO 24/7/17).,22/12/17,"4.455,11 €",5,44110,227991
2017.0007265,LA HISPANO DEL CID SA,"NOVIEMBRE 17. COMPENSACION TARIFAS A PUBLICO USUARIO EN SERVICIO TRANSPORTE VIAJEROS AREA METROPOLITANA (CS-GRAO, ALMAZORA, VILLARREAL...) CONCESION Nº CVCS-107. JGL 21/07/17 (FORMALIZADO 24/07/17).",22/12/17,"20.282,93 €",5,44110,227993
2017.0007238,ACCSA,"NOVIEMBRE 17. 76,71% SERVICIO DE TRANSPORTE PUBLICO URBANO DE VIAJEROS. JGL 22-03-13 (FORMALIZADO 22-04-13) ACTA INICIO 23-09-13 Y REVISION PRECIOS JGL 14-10-16.",22/12/17,"242.587,46 €",5,44110,227992
2017.0007002,MAQUIVER SL,NOVIEMBRE 17. SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14,22/12/17,"43.293,18 €",5,44120,227990
2017.0007005,MAQUIVER SL,NOVIEMBRE 17. SERVICIO PRESTAMO DE BICICLETAS DE USO PUBLICO EN EL TERMINO MUNICIPAL DE CASTELLON. JGL 05-12-14 (UD. PERSONAL DE MANTENIMIENTO ADICIONAL),22/12/17,"2.348,13 €",5,44120,227990
2017.0007842,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"11/12/17. ADQUISICION DE MATERIAL INFORMATIVO PARA LA CAMPAÑA ""IMAGEN CORPORATIVA CAMPAÑA MOVILIDAD RESPETUOSA"".  ",29/12/17,"5.965,30 €",5,13400,226991
2017.0007836,JUAN JOSE SANCHEZ LOPEZ SA,11/12/17. EJECUCIÓN DE CAMINOS ESCOLARES EN EL RAVAL UNIVERSITARI DE LA CIUDAD DE CASTELLON DEC. 30/11/2017.,29/12/17,"58.019,89 €",5,13400,6190117
2017.0007641,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU","NOVIEMBRE 17. REVISION PRECIOS APORT. MUNIC.SERVICIOS EXTRAORD. E INMEDIACIONES, GEST.ABANDONO Y SANCIONES SERV. RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS VIAS PUBL.JGL 12-7-13(FORMALIZ. 22-7-13).PRORR JGL 28/04/17.",29/12/17,"102,14 €",5,13300,227990
2017.0007642,"CORPORACION EUROPEA DE SERVICIOS Y CAPITALES, SAU","NOVIEMBRE 17. APORT. MUNIC.SERVICIOS EXTRAORD. E INMEDIACIONES, GEST.ABANDONO Y SANCIONES SERV. RETIRADA, DEPOSITO Y CUSTODIA VEHICULOS VIAS PUBL.JGL 12-7-13(FORMALIZ. 22-7-13). REV. PREC. DEC. 11-3-15 Y JGL 21-10-16 PRORR JGL 28/04/17.",29/12/17,"2.149,79 €",5,13300,227990
2017.0007895,KAPSCH TRAFFICCOM TRANSPORTATION SAU,12/12/17. INSTALACIÓN DE 3 ESTACIONES DE DATOS DE TRÁFICO EN LOS ACCESOS SUR DE LA CIUDAD DE CASTELLÓN DEC. 30/11/2017.,29/12/17,"58.911,56 €",5,13400,6190117
2017.0007841,MAQUIVER SL,11/12/17. MEMORIA VALORADA PARA LA EJECUCIÓN DE CAMINOS ESCOLARES EN EL DISTRITO CENTRO DE LA CIUDAD DE CASTELLÓN DEC. 27/11/2017.,29/12/17,"58.768,44 €",5,15341,60902
2017.0007838,TELECSO SL,11/12/17. MEJORA DE LA ACCESIBILIDAD DE 4 PARADAS DEL TRANSPORTE PÚBLICO DEC. 16/11/2017.,29/12/17,"42.500,65 €",5,13400,6190117
2017.0007828,SMART MOBILITY SYSTEMS SL,11/12/17. INSTALACIÓN DE APARCAMIENTOS SEGUROS  PARA BICICLETAS EN LA CIUDAD DE CASTELLÓN DEC. 30/11/2017.,29/12/17,"60.291,55 €",5,15341,62302
2017.0003486,IMPRENTA ROSELL SL,30/06/17. IMPRESIÓN 5700 REVISTAS CLUB MILLARET.,26/07/17,"1.336,40 €",3,33410,22699
2017.0004492,TROBALLENGUA CULTURA SL,21/06/17. PROYECTO TROBALLENGUA.COM. PROMOCIÓN DEL COMERCIO EN VALENCIANO.,04/10/17,"4.840,00 €",3,33410,22699
2017.0005383,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DEL 19/06/17 AL 18/06/2018.  ALOJAMIENTO Y DOMINIO DEL PORTAL VIRTUAL MONOTEMATICO DE LES NORMES DE CASTELLO.,27/10/17,"225,00 €",3,33410,21610
2017.0004815,EDICIONS DEL PAIS VALENCIA S.A.,DEL 01/04/17 AL 01/04/18. SUBSCRIPCIÓN A LA REVISTA EL TEMPS.,27/10/17,"1.305,00 €",3,33410,22001
2017.0005755,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"10/10/17. DISEÑO, EDICIÓN Y DISTRIBUCIÓN DE LA REVISTA CLUB MILLARET Nº 4.",03/11/17,"1.089,00 €",3,33410,22699
2017.0005721,IMPRENTA ROSELL SL,19/10/17. IMPRESIÓN 5700 REVISTAS CLUB MILLARET,03/11/17,"1.336,40 €",3,33410,22699
2017.0008203,IMPRENTA ROSELL SL,18/12/17. IMPRESIÓN DÍPTICOS CAMPAÑA CONCURS DE VIDEO DE L'ÚS DEL VALENCIÀ.,29/12/17,"193,60 €",3,33410,22699
2017.0008214,TELECSO SL,18/12/17. MONTAJE CUADRO DE LUZ CON MOTIVO DE LA CELEBRACIÓN DEL 85 ANIVERSARI DE LES NORMES DE CASTELLÓ.,29/12/17,"156,27 €",3,33410,22699
2017.0008143,ADHESIUS CASTELLO SL,11/12/17. IMPRESIÓN LONA IMAGEN CORPORATIVA NORMALIZACIÓN LINGÜÍSTICA.,29/12/17,"84,70 €",3,33410,22699
2017.0008241,ODATEC MEDIOAMBIENTE SL,DEL 15 AL 17/12/17. SANITARIOS PORTÁTILES CON MOTIVO DE LA CELEBRACIÓN DEL 85 ANIVERSARI DE LES NORMES DE CASTELLÓ EN PLAZA LAS AULAS.,29/12/17,"205,70 €",3,33410,22699
2017.0002837,"CLAVELL CONSULTING, S.L",01/06/17. 60% ESTUDIO TÉCNICO DE LA ESTRUCTURA ORGANIZATIVA DE LA OFICINA MUNICIPAL DE LA VIVIENDA S/DEC 3/04/2017,19/06/17,"6.776,00 €",5,15201,227060
2017.0003173,FERNANDO GIL SA,30/05/17. SUMINISTRO 250 CARPETAS SIN SOLAPAS Y CON GOMAS PARA LA OFICINA MUNICIPAL DE LA VIVIENDA.,07/07/17,"937,75 €",5,15201,22602
2017.0003354,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,01/06/17. ELABORACIÓN CUÑOS DE LA OFICINA DE LA VIVIENDA.,26/07/17,"42,35 €",5,15201,22602
2017.0003535,ILUSTRE COLEGIO ABOGADOS DE CASTELLON,31/05/17. 1º SEMESTRE SERVICIO MEDIACIÓN HIPOTECARIA,26/07/17,"907,50 €",5,15201,227991
2017.0003807,"CLAVELL CONSULTING, S.L",18/07/17. ESTUDIO TÉCNICO DE LA ESTRUCTURA ORGANIZATIVA DE LA OFICINA MUNICIPAL DE LA VIVIENDA S/DEC 3/04/2017,16/08/17,"10.164,00 €",5,15201,227060
2017.0004435,FERNANDO GIL SA,30/07/17 IMPRESIÓN CARTELES Y FLYERS DE LA OFICINA DE LA VIVIENDA,04/09/17,"217,80 €",5,15201,22602
2017.0005130,FERNANDO GIL SA,15/09/17. IMPRESIÓN FLYERS PARA LA OFICINA MUNICIPAL DE LA VIVIENDA.,26/10/17,"118,58 €",5,15201,22602
2017.0008184,ILUSTRE COLEGIO ABOGADOS DE CASTELLON,30/11/17. 2º SEMESTRE SERVICIO MEDIACIÓN HIPOTECARIA,29/12/17,"2.268,75 €",5,15201,227991
2017.0007032,"JARDINERIA DE CASTELLON, S.L.",NOVIEMBRE 17. SERVICIO CONSERVACION Y MANTENIMIENTO ERMITA DE LA MAGDALENA.,21/12/17,"2.163,95 €",5,17100,227990
2016.0013755,GRAFICAS LITOLEMA SL,"09/11/16. IMPRESIÓN TRIPTICOS, CARTELES, CARPETAS Y DIPLOMAS PARA EL PORTAL DE TRANSPARENCIA.",01/02/17,"1.792,01 €",3,92400,226993
2017.0000519,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"01/02/17. IMPRESIÓN Y CREATIVIDAD DE LA CAMPAÑA ""DECIDIM CASTELLÓ"".",17/02/17,"4.537,50 €",3,92400,226021
2017.0000808,"OESIA NETWORKS,S.L.",DEL 1 AL 5/02/17. SERVICIO DE ATENCION E INFORMACION TELEFONICA A LA CIUDADANIA A TRAVES DEL NUMERO DE MARCACION REDUCIDA 010 Y OTROS CANALES ALTERNATIVOS. JGL 30-01-15 (FORMALIZADO JGL 05-02-15) PRORROGA JGL 05-02-06.,24/02/17,"790,51 €",3,92500,22799
2017.0000520,GRAFICAS LITOLEMA SL,"01/02/17. IMPRESIÓN TRIPTICOS Y CARTELES PARA LA CAMPAÑA DE PRESUPUESTOS PARTICIPATIVOS ""DECIDIM.CASTELLÓ.ES"".",24/02/17,"1.916,64 €",3,92400,226021
2017.0000852,DISTPUBLIC SERVICIOS DE PUBLICIDAD SL," COMUNICACION DE LA CAMPAÑA QUE INCLUYE LA RECOGIDA DE MATERIAL, PLANIFICACION, RECEPCION Y COMPROBAION DE MERCANCIA Y ENTREGA DE FOLLETOS S/DEC 26/01/2017.",03/03/17,"3.267,00 €",3,92400,226021
2017.0001236,"OESIA NETWORKS,S.L.",DEL 6 AL 28/02/17. SERVICIO DE ATENCION E INFORMACION TELEFONICA A LA CIUDADANIA A TRAVES DEL NUMERO DE MARCACION REDUCIDA 010 Y OTROS CANALES ALTERNATIVOS.,11/04/17,"4.458,10 €",3,92500,22799
2017.0001836,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"03/04/17. ADAPTACIONES DE LOS ANUNCIOS DE LA CAMPAÑA ""DECIDIM CASTELLÓ"".",16/05/17,"121,00 €",3,92400,226991
2017.0002341,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,18/04/17. DISEÑO DE IMAGEN Y COMUNICACIÓN ESTRATEGIA GRAU XARXA OBERTA.,05/06/17,"5.856,40 €",3,92400,226991
2017.0002355,PLACIDO GOMEZ SL,30/04/17. SUMINISTRO URNA CUADRADA CON LLAVE,05/06/17,"576,25 €",3,92400,226991
