#Número registro,Nombre tercero,Descripción,Fecha contable,Importe bruto,Orgánica,Programa,Económica,Unnamed: 4
2015.0001360,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ADQUISICION DE PERIODICOS Y REVISTAS PARA LA BIBLIOTECA DEL GRAO DE CASTELLON.,02/06/2015,"122,90 €",5,33210,220010,
2015.0004206,"COMUNICACION Y MEDIOS DE LEVANTE, S.L. /GRUPO ZETA","AGOSTO/15, SERVICIO DE REDACCION, EDICION, IMPRESION Y REPARTO DE UN PERIODICO DE INFORMACIÓN LOCAL DECRETO 30-06-2014",20/10/2015,"6.151,85 €",5,33400,227060,
2015.0003982,ASOCIACION DE TECNICOS Y TECNICAS DE LA MEDIACION,AGOSTO/15. EJECUCION PROYECTO DINAMIZACION E INTERVENCION INTERCULTURAL EN EL BARRIO LA GUINEA,13/10/2015,"1.337,23 €",5,23111,226992,
2015.0003755,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AGOSTO/15. INSERCIÓN PUBLICITARIA EN LA REVISTA CASTELLÓ AL MES.,26/09/2015,"749,99 €",5,33400,226020,
2015.0003923,COLLA DOLÇAINERS I TABALETERS DE CASTELLO,AGOSTO/15. PARTICIPACION EN LAS FIESTAS DE LA ERMITA DE SANT FRANCESC DE LA FONT 2015,26/09/2015,"350,00 €",6,33430,226991,
2015.0003922,LEVANTE ESPECTACULOS SL,AGOSTO/15.ALQUILER Y TRANSPORTE DE SILLAS Y MESAS SOPAR DE PA I PORTA GERMANDAT DELS CAVALLERS DE LA CONQUESTA EN ERMITADE SANT FRANCESC DE LA FONT,26/11/2015,"320,65 €",6,33430,226991,
2015.0005532,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ALQUILER 5 MANIQUIES CABALLEROS TEMPLARIOS EN EL MUSEO ETNOLÓGICO.,30/12/2015,"108,90 €",5,33400,226092,
2015.0005533,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ALQUILER 6 MANIQUIES PARA EXPOSICIÓN EN EL MUSEO ETNOLÓGICO.,30/12/2015,"130,68 €",5,33400,226092,
2015.0002505,CENTRO HIPICO PONICLUB CIUTAT DE CASTELLO,ALQUILER DOS CALESAS PARA FESTIVIDAD DE SAN ANTONIO (REINA Y DAMAS DE LA CIUDAD),23/07/2015,"605,00 €",5,33400,226090,
2015.0006439,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ALQUILER SILLAS, PORTE Y MONTAJE PARA CONCIERTO DIA DE LA CONSTITUCION",30/12/2015,"682,44 €",5,33400,226090,
2015.0002492,VICENTE MIRAVETE SL,BALL PERDUT PLAÇA MAJOR,23/07/2015,"643,50 €",5,33400,226092,
2015.0004064,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,CAMPAÑA CINE DE VERANO 2015. PROYECCIONES DE PELICULAS ENTRE EL 10/7/15 Y EL 28/8/15,20/10/2015,"12.463,00 €",5,33700,2279913,
2015.0002516,ASOCIACIÓN CORAL VEUS DE LLEDÓ,CANTO EN PROCESION VIERNES SANTO PARA REAL COFRADIA DE LA PURISIMA SANGRE  EN LA PROCESION DEL ENCUENTRO DEL DOMINGO DE RESURRECCION.,23/07/2015,"900,00 €",5,33400,226090,
2015.0002506,"COLOR IMPRES, S.L.U.",CARTELES FESTES DE LA MARE DE DÈU DEL LLEDÓ,23/07/2015,"2.178,00 €",5,33400,226090,
2015.0002499,VICENTE MIRAVETE SL,CATERING CASA DE CULTURA (5ª BECAS HABITAT ARTISTIC CASTELLO),23/07/2015,"150,00 €",5,33400,226094,
2014.0007265,EVENBLAS SL,CATERING DE COMIDA PARA VI CAMPEONATO PROVINCIAL DE JUEGOS TRADICIONALES.,26/03/2015,"572,00 €",5,33400,226090,
2015.0002498,VICENTE MIRAVETE SL,CATERING GALA DEL LIBRO TEATRE PRINCIPAL,23/07/2015,"600,00 €",5,33400,226990,
2015.0002495,VICENTE MIRAVETE SL,"CATERING INAGURACION EXPOSICION BOTAFOCS, 25 ANYS MUSEU ETNOLOGIC",23/07/2015,"150,00 €",5,33400,226090,
2015.0002504,VICENTE MIRAVETE SL,CATERING PARTICIPANTES FESTIVAL DE DANCES DE L´ANTIGA CORONA DE ARAGO,23/07/2015,"250,00 €",5,33400,226090,
2015.0004787,687 UTOPICA SL,CELEBRACIÓN DE LA FERIA MARTE 2015 CONSTRUCCIÓN Y MONTAJE DE STANS,31/10/2015,"7.260,00 €",5,33400,226090,
2015.0005490,"VIVAS RAPALO, S.A.",COMIDA CON MOTIVO DE LA CELEBRACIÓN DEL APLEC DE CORALS.,18/12/2015,"3.900,00 €",5,33400,226090,
2015.0006416,ROCHI MUSIC S.L.,"CONCIERTO DE FABIÁN DJANGO'S QUARTET DENTRO DE LA CAMPAÑA ""24º JAZZ A CASTELLO"" CELEBRADO EN EL TEATRE DEL RAVAL.",23/12/2015,"1.694,00 €",5,33400,226090,
2015.0005489,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,CONCIERTO DE GAB EN EL GRAO.,18/12/2015,"363,00 €",5,33700,226090,
2015.0006414,BLAU RECORDS PRODUCTION,"CONCIERTO DENA DEROSE QUARTET DENTRO DE LA CAMPAÑA ""24º JAZZ A CASTELLO"" EN EL TEATRE DEL RAVAL.",23/12/2015,"4.840,00 €",5,33400,226090,
2015.0000036,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,CONCIERTO JOVENES INTERPRETES DEL 17/11/2014 EN EL CASINO ANTIGUO,26/03/2015,"300,00 €",5,33400,226090,
2015.0000680,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DE ENERO/15 A ENERO/16. DOMINIO WEB NITDELARTCASTELLO.COM, ALOJAMIENTO Y BASE DE DATOS",17/04/2015,"181,50 €",5,33400,226090,
2015.0000681,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DE ENERO/15 A ENERO/16. DOMINIO WEB TEATREDELRAVAL.ES, ALOJAMIENTO Y BASE DE DATOS",20/04/2015,"181,50 €",5,33400,226090,
2015.0003701,UNION MUSICAL DEL GRAO,DE MARZO A SEPTIEMBRE/15.  ACTUACIONES MUSICALES.,05/11/2015,"5.000,00 €",5,33400,226090,
2015.0002099,MEDITERRANEO HOLIDAYS SL,"DEL 02 AL 11 DE MAYO DE 2015. GASTOS VIAJE A CHATELLERAUT A FAVOR DE PABLO SERRANO, GIAN LUIGI COSTANTINI, GONZALO CORTES, JOAN BORJA Y PAULA PIQUERES. ALQUILER MONOVOLUMEN MERCEDES VITO.",23/07/2015,"1.960,00 €",5,33400,226093,
2014.0007217,CLEMENTE PIANOS SL,DEL 02 AL 17/11/14.   AFINACIÓN CONCIERTO PIANO COLA YAMAHA C2 CASINO ANTIGUO.,26/03/2015,"478,05 €",5,33400,226090,
2015.0002097,MEDITERRANEO HOLIDAYS SL,"DEL 05 AL 10 DE MAYO DE 2015. GASTOS VIAJE A CHATELLERAUT A FAVOR DE RUBEN JOAQUIN ROMAN, MARIA FORCADELL, MARIA DOLORES BARCIA Y VICTOR ANTOLI.",23/07/2015,"1.598,08 €",5,33400,226093,
2015.0002100,MEDITERRANEO HOLIDAYS SL,"DEL 05 AL 10 DE MAYO DE 2015. GASTOS VIAJE A CHATELLERAUT A FAVOR DE RUBEN JOAQUIN ROMAN, MARIA FORCADELL, MARIA DOLORES BARCIA Y VICTOR ANTOLI.",23/07/2015,"323,40 €",5,33400,226093,
2015.0002101,MEDITERRANEO HOLIDAYS SL,DEL 06 AL 07 DE MAYO DE 2015. GASTOS VIAJE A CHATELLERAUT A FAVOR DE VICENT SALES Y BEATRIZ JIMENEZ.,23/07/2015,"132,40 €",5,33400,226093,
2014.0007220,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DEL 06 AL 09/12/14. ALQUILER DE SILLAS  PARA PZA. MAYOR.,26/03/2015,"1.403,60 €",5,33400,226090,
2015.0002063,AUTOCARES Y MICROBUSES AZAHAR 2 SL,DEL 07 AL 11 DE MAYO 2015. SERVICIO DE TRANSPORTE DE VIAJEROS ORGANIZACION FESTIVAL DE DANZAS ANTIGUA CORONA DE ARAGON.,23/07/2015,"3.058,00 €",5,33400,226090,
2015.0005609,"LA AGENCIA PLANIFICACION PUBLICITARIA,SL",DEL 1 AL 15/10/15. SERVICIO DE REALIZACION TRABAJOS DE DISEÑO GRAFICO DE LAS ACTIVIDADES QUE LLEVE A CABO LA CONCEJALIA DE CULTURA.  DEC 22-09-14,14/12/2015,"1.540,33 €",5,33400,227990,
2014.0007227,"IBERIAN LYNX SONIDO PROFESIONAL, S.L.",DEL 10 AL 11/07/14.  ALQUILER EQUIPO DE SONIDO E ILUMINACIÓN PARA LA REALIZACIÓN DE DOS CONCIERTOS EN EL PLANETARIO GRAO DE CASTELLÓN.,26/03/2015,"2.420,00 €",5,33400,226090,
2015.0004434,LIMPIEZAS RASA SA,"DEL 10 AL 13/09/15. LIMPIEZA EXTRAORDINARIA CON MOTIVO DE LA ""FERIA MARTE"".",20/10/2015,"801,99 €",5,33400,226090,
2015.0004614,ARTE SEGURIDAD S.L.,DEL 10 AL 13/09/15. SERVICIO DE VIGILANTE DE SEGURIDAD CON MOTIVO DE LA CELEBRACIÓN DE LA 2ª FERIA INTERNACIONAL DE ARTE CONTEMPORANEO MARTE.,31/10/2015,"2.069,10 €",5,33400,226090,
2014.0007218,CLEMENTE PIANOS SL,DEL 10 AL 13/12/14. ALQUILER PIANO 1/2 COLA PARA TEATRO RAVAL Y SALA SAN MIGUEL.,26/03/2015,"1.379,40 €",5,33400,226090,
2014.0005407,EL SAC SERVICIOS Y ACTIVIDADES CULTURALES,"DEL 11 AL 14/09/14. GESTIÓN, DIFUSIÓN Y ORGANIZACIÓN FERIA MARTE.",26/03/2015,"3.000,00 €",5,33400,226090,
2015.0000958,ASOCIACIÓN CULTURAL NADAL A LES AULES,"DEL 13/12/2014 AL 04/01/2015. ALQUILER DE EQUIPOS DE SONIDO, ILUMINACION Y MEGAFONIA, JUNTO A TECNICO PARA EL PROGRAMA DE ACTIVIDADES CULTURALES NADAL A LES AULES.",05/05/2015,"2.000,00 €",5,33400,226090,
2015.0005818,CEBE MUNTATGES TEATRALS SLU,"DEL 15 AL 18/10/15. ACTUACION COMPAÑIA TEATRO "" 1ª MOSTRA D'ARTS ESCENIQUES DE CASTELLO"" S/D 16/10/2015",23/12/2015,"974,09 €",5,33400,226090,
2015.0006223,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DEL 15 AL 18/10/15. ALQUILER CARPA INFORMATIVA CON MOTIVO DE LA CELEBRACIÓN DE LA  "" 1ª MOSTRA D'ARTS ESCENIQUES DE CASTELLO""  S/ DEC 16/10/2015",23/12/2015,"181,15 €",5,33400,226090,
2015.0005046,TELECSO SL,"DEL 15 AL 18/10/15. MONTAJE CUADROS ELÉCTRICOS EN DISTINTOS PUNTOS CON MOTIVO DE LA CELEBRACIÓN DE LA ""MOSTRA D'ARTS ESCENIQUES"".",16/11/2015,"1.243,47 €",5,33400,226090,
2015.0005047,TELECSO SL,"DEL 15 AL 18/10/15. TRABAJOS DE AMPLIACIÓN CUADROS ELÉCTRICOS CON MOTIVO DE LA CELEBRACIÓN DE LA ""MOSTRA D'ARTS ESCENIQUES""",19/11/2015,"757,71 €",5,33400,226090,
2015.0005517,"MOVIL-RODAN, S.L",DEL 16 AL 19/10/15. ALQUILER CABINA QUIMICA CON MOTIVO DE LA CELEBRACIÓN DE LA MARXA A PEU DE LES ERMITES.,18/12/2015,"193,60 €",6,33430,226991,
2015.0005615,"LA AGENCIA PLANIFICACION PUBLICITARIA,SL",DEL 16 AL 31/10/15. SERVICIO DE REALIZACION TRABAJOS DE DISEÑO GRAFICO DE LAS ACTIVIDADES QUE LLEVE A CABO LA CONCEJALIA DE CULTURA.,17/12/2015,"1.351,57 €",5,33400,227990,
2015.0006488,"IBERIAN LYNX SONIDO PROFESIONAL, S.L.","DEL 17-10 AL 30-10-15, CONTRATACION DE LOS SERVICIOS DE SALA DEL TEATRE DEL RAVAL. JGL 16-10-2015.",30/12/2015,"4.585,97 €",5,33400,227994,
2015.0002514,L'ORFEU MUSICAL,"DEL 18 AL 24 DE MAYO. PARTICIPACION EN CONCIEERTOS DEL LTEATRO DEL RAVAL Y CASINO ANTIGUO DE CASTELLON, II FESTIVAL INTERNACIONAL DE MÚSICA DE CÁMARA DE CASTELLON.",23/07/2015,"1.100,00 €",5,33400,226090,
2015.0005605,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DEL 19 AL 23/10/15. REALIZACIÓN DE 10 ACTUACIONES ""VULL SER MUSSOL"" EN EL TEATRO DEL RAVAL DE CASTELLÓN.",18/12/2015,"4.840,00 €",5,32000,227990,
2015.0004129,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DEL 19/06/15 AL 18/06/2016.  ALOJAMIENTO Y DOMINIO DEL PORTAL VIRTUAL MONOTEMATICO DE LES NORMES DE CASTELLO.,02/11/2015,"139,15 €",5,33400,226090,
2015.0001755,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DEL 20/03 AL 20/04/15 ORGANIZACIÓN CAMPAÑA ""REGALATE 3000 €"" DINAMIZACIÓN COMERCIO CS. DEC 24-02-15",24/07/2015,"10.000,00 €",4,43100,226997,
2015.0004586,TEKNOMEDIA CB,DEL 24 AL 26/09/15. MONTAJE EQUIPO DE SONIDO CON MOTIVO DE LA CELEBRACIÓN DE LA I FERIA DE LA CULTURA AL GRAU.,25/11/2015,"181,50 €",5,33400,226090,
2015.0002702,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DEL 25 DE ABRIL AL 13 DE MAYO DE 2015. ALQUILER SILLAS Y MESAS FERIA DEL LIBRO.,23/07/2015,"1.500,40 €",5,33400,226090,
2015.0000344,ASOC CULTURAL GRUP DE TEATRE L'ARMELAR,DEL 25/01 AL 25/01/15. ACTUACION EN EL TEATRO DEL RAVAL,15/04/2015,"960,00 €",5,33400,226090,
2015.0001235,TELECSO SL,"DEL 25/03 AL 28/03/15. MONTAJE DE CUADRO PARA ACTO ""LA RAVALERA, FIRA DE TEATRE BREU""",18/05/2015,"110,74 €",5,33400,226090,
2015.0001488,ASOCIACION LA RAVALERA TEATRE,"DEL 26 AL 28 DE MARZO DE 2015. DISEÑO, DIRECCION, GESTION Y DIFUSION DE LA I FIRA DE TEATRE BREU ""LA RAVALERA"".",18/05/2015,"2.420,00 €",5,33400,226090,
2015.0005458,ESCENOART CULTURA SOLO,DEL 26 AL 30/10/15. FUNCIONES DE LA OBRA BUSCANT UNA CANÇO EN EL TEATRO DEL RAVAL.CAMPAÑA DE TITERES Y TEATRO PARA ESCOLARES.,18/12/2015,"4.235,00 €",5,32000,227990,
2015.0002604,ARTE SEGURIDAD S.L.,DEL 27 DE ABRIL AL 12 DE MAYO 2015. SERVICIO DE SEGURIDAD FERIA DEL LIBRO.,23/07/2015,"2.516,80 €",5,33400,226090,
2015.0004488,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,DEL 27/06 AL 03/07/15. ALQUILER DE INSTRUMENTOS PARA LA CELEBRACIÓN DEL III AULA D'ESTIU MUSICAL Y PARA LOS CONCIERTOS DEL FIP EN EL GRAO DE CASTELLON.,05/11/2015,"3.388,00 €",5,33400,226090,
2015.0002745,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DEL 29/05 AL 01/06 DE 2015. ALQUILER SILLAS, MESAS Y ESCENARIO EN PLAZA SANTA CLARA.",06/08/2015,"1.016,40 €",5,33400,226092,
2015.0005572,GREMIO LIBREROS DE LANCE CV,DEL 30/10 AL 15/11/15. ORGANIZACIÓN DE LA 34ª FERIA DEL LIBRO ANTIGUO Y DE OCASIÓN.,09/12/2015,"6.000,00 €",5,33400,226090,
2015.0006412,UM PROYECTOS SOCIOCULTURALES Y COMUNICACION SL,DEL 5 AL 08/12/15. CONCERTS SENTIM ELS PARCS. PARC DE LA PANDEROLA. CAMPAÑA DE CONCIERTOS DE DINAMIZACION POR DISTRITOS 2015.,30/12/2015,"3.872,00 €",5,33400,226090,
2015.0006112,IMPRENTA ROSELL SL,"DEL 5 AL 10 DICIEMBRE 15. IMPRESIÓN 50 CARTELES CAMPAÑA CULTURAL ""APADRINA UNA PELUCA""",30/12/2015,"121,00 €",5,33400,226090,
2015.0002088,"AGRUPACIO FOLKLORICA""EL MILLARS""",DEL 8 AL 10 DE MAYO 2015. PARTICIPACION EN EL FESTIVAL DE DANZAS DE LA ANTIGUA CORONA DE ARAGON 2015.,23/07/2015,"550,00 €",5,33400,226090,
2015.0002089,GRUP CASTELLO ASSOCIACIO D'ESTUDIS TRADICIONALS,DEL 8 AL 10 DE MAYO 2015. PARTICIPACION EN EL FESTIVAL DE DANZAS DE LA ANTIGUA CORONA DE ARAGON 2015.,23/07/2015,"550,00 €",5,33400,226090,
2015.0002094,COLLA DOLÇAINERS I TABALETERS DE CASTELLO,DEL 8 AL 10 DE MAYO 2015. PARTICIPACION EN EL FESTIVAL DE DANZAS DE LA ANTIGUA CORONA DE ARAGON 2015.,23/07/2015,"550,00 €",5,33400,226090,
2015.0002091,ASOC CULTURAL GRUP RAMELL,DEL 8 AL 10 DE MAYO 2015. PARTICIPACION EN EL FESTIVAL DE DANZAS DE LA ANTIGUA CORONA DE ARAGON 2015.,23/07/2015,"550,00 €",5,33400,226090,
2015.0002092,AUTOCARES Y MICROBUSES AZAHAR 2 SL,DEL 8 AL 10 DE MAYO 2015. SERVICIO DE TRANSPORTE DE VIAJEROS EN EL FESTIVAL DE DANZAS DE LA ANTIGUA CORONA DE ARAGON 2015.,23/07/2015,"484,00 €",5,33400,226090,
2015.0002457,INSTALACIONES TURISTICAS COSTERAS SA,DEL 8 AL 10/05/15. ALOJAMIENTO MIEMBROS CORONA DE ARAGÓN DE BALEARES.,06/08/2015,"2.376,00 €",5,33400,226090,
2015.0002456,INSTALACIONES TURISTICAS COSTERAS SA,DEL 8 AL 10/05/15. ALOJAMIENTO MIEMBROS CORONA DE ARAGÓN DE BARCELONA.,06/08/2015,"2.834,00 €",5,33400,226090,
2015.0002460,HOTELES ORANGE SA,DEL 8 AL 10/05/15. ALOJAMIENTO MIEMBROS CORONA DE ARAGÓN DE GRUPO ITALIA,06/08/2015,"4.261,99 €",5,33400,226090,
2015.0002458,INSTALACIONES TURISTICAS COSTERAS SA,DEL 8 AL 10/05/15. ALOJAMIENTO MIEMBROS CORONA DE ARAGÓN DE LA COMUNIDAD DE ARAGÓN.,06/08/2015,"2.590,00 €",5,33400,226090,
2015.0002461,INSTALACIONES TURISTICAS COSTERAS SA,DEL 8 AL 10/05/15. ALOJAMIENTO MIEMBROS CORONA DE ARAGÓN DE LA ORGANIZACIÓN,23/07/2015,"4.272,00 €",5,33400,226090,
2015.0002452,INSTALACIONES TURISTICAS COSTERAS SA,DEL 8 AL 10/05/15. ALOJAMIENTO MIEMBROS CORONA DE ARAGÓN DE SANTANDER.,06/08/2015,"2.536,00 €",5,33400,226090,
2015.0005967,TELECSO SL,"DEL 8 AL 29/11/15. MONTAJE CUADROS ELECTRICOS CON MOTIVO DE LA ""DINAMIZACIÓN DE DISTRITOS"". EN PLAZA DE LAS COMUNICACIONES.",30/12/2015,"868,44 €",5,33400,226090,
2015.0001994,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DEL 9 AL 11 DE MAYO 2015. SUMINISTRO DE SILLAS, MESAS Y ESCENARIO ACTOS RELATIVOS FESTIVAL DANZAS CORONA DE ARAGON.",23/07/2015,"1.936,00 €",5,33400,226090,
2015.0006447,INNOVACIO DIGITAL CASTELLO SL,"DESDE EL 19-10 AL 30-11 DE 2015.CAMPAÑA CULTURAL ""LOS LUNES CONCIERTO"" CICLO DE OTOÑO 2015.",30/12/2015,"1.006,72 €",5,33400,226090,
2015.0002513,"COLOR IMPRES, S.L.U.",DIA DE LA BICI. 15 CARTELES,23/07/2015,"32,67 €",5,33400,226090,
2015.0001206,CLEMENTE PIANOS SL,DIAS 16 Y 23 DE MARZO DE 2015. AFINACION CONCIERTO PIANO COLA YAMAHA C2.,18/05/2015,"260,00 €",5,33400,226090,
2015.0000590,CEBE MUNTATGES TEATRALS SLU,"DIAS 17, 18, 24, 25, 31 DE ENERO Y 1 DE FEBRERO DE 2015. MATERIAL TÉCNICO Y COORDINACIÓN ESPECTÁCULOS CICLO CASTELLÓ A ESCENA.",16/04/2015,"2.350,67 €",5,33400,226090,
2015.0003015,"JN OCIO IMAGEN Y SONIDO, S.L.",DICIEMBRE 2014. PROYECCIONES CINEMATOGRAFICAS TEATRE DEL RAVAL.,26/11/2015,"1.355,20 €",5,33400,227994,
2014.0007244,FEDERACION DE SOCIEDADES MUSICALES DE LA CV,DICIEMBRE/14. ORGANIZACIÓN TÉCNICA Y COORDINACIÓN DE LAS ACTUACIONES DEL XXIII FESTIVAL DE BANDAS.,26/03/2015,"600,00 €",5,33400,226090,
2015.0000006,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DICIEMBRE/14. SERVICIO DE GESTION Y DIRECCION DE LA ESCUELA MUNICIPAL DE TEATRO, CURSOS 2014/2015 Y 2015/2016 JGL 31/10/2014",18/03/2015,"3.975,78 €",5,33400,227991,
2015.0000219,"COMUNICACION Y MEDIOS DE LEVANTE, S.L. /GRUPO ZETA","DICIEMBRE/14. SERVICIO DE REDACCION, EDICION, IMPRESION Y REPARTO DE UN PERIODICO DE INFORMACIÓN LOCAL DECRETO 30-06-2014",18/03/2015,"6.151,85 €",5,33400,227060,
2015.0000919,"LA AGENCIA PLANIFICACION PUBLICITARIA,SL",DICIEMBRE/14. SERVICIO REALIZACION DEL DISEÑO GRAFICO DE LAS ACTIVIDADES QUE LLEVE A CABO LA CONCEJALIA DE CULTURA.  DEC 27-12-13,30/03/2015,"2.048,57 €",5,33400,227990,
2014.0007263,EMOZIONARTE CENTRO DE PSICOTERAPIA INTEGRAL SC,DICIEMBRE/14. TALLER VIVIENDO EN SOCIEDAD.,08/04/2015,"550,01 €",5,23111,226992,
2015.0000921,"LA AGENCIA PLANIFICACION PUBLICITARIA,SL",DICIEMBRE/14. TRABAJOS EXTRAORDINARIOS  DISEÑO GRAFICO DE LAS ACTIVIDADES QUE LLEVE A CABO LA CONCEJALIA DE CULTURA.,30/04/2015,"1.475,41 €",5,33400,227990,
2015.0000300,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"DISEÑO FOLLETO ""CASTELLON CITY OF INVESTIMENTS""  CON INFORMACION DE NUESTRA CIUDAD PARA INVERSORES EXTRANJEROS Y VISITAS INTERNACIONALES.",16/04/2015,"1.996,50 €",5,33400,226090,
2015.0001252,ASOC CULTURAL GRUP DE TEATRE EL TARONGER,"EL 20/12 Y 21/12/14. REPRESENTACION ""LOS MISTERIOS DE LA CARNE"" EN EL CICLO TEATRAL DE CASTELLO A ESCENA",24/09/2015,"960,00 €",5,33400,226090,
2015.0001242,ASOC CULTURAL GRUP GEODA,"EL 21/02 Y 22/02/15. ORGANIZACION, VIAJES, DISEÑOS, MAQUETACIONES, MONTAJES Y COORDINACION CON MOTIVO DE LA XXVIII FIRA DE MINERALS DE CASTELLON",18/05/2015,"1.000,31 €",5,33400,226090,
2015.0000327,ASOC GRUP DE TEATRE BALADRE,"EL 31/01 Y  01/02/15. REPRESENTACION COMEDIA ""UN AMOR AMB INTERES""",15/04/2015,"960,00 €",5,33400,226090,
2015.0000567,ASOCIACION L'AURO,ENERO 2015. 6 SESIONES TERAPIA ASISTIDA CON PERROS COLEGIO CASTELL VELL.,16/04/2015,"600,00 €",5,32000,226992,
2015.0003016,"JN OCIO IMAGEN Y SONIDO, S.L.",ENERO 2015. PROYECCIONES CINEMATOGRAFICAS TEATRE DEL RAVAL.,26/09/2015,"3.400,10 €",5,33400,227994,
2015.0000357,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ENERO 2015. SUMINISTRO PRENSA PARA LA BIBLIOTECA PUBLICA MUNICIPAL,17/04/2015,"298,10 €",5,33210,220010,
2015.0000610,"LA AGENCIA PLANIFICACION PUBLICITARIA,SL",ENERO 2015. TRABAJOS DE DISEÑO GRAFICO DE  ACTIVIDADES DE LA CONCEJALIA DE CULTURA.  DEC 22-09-14,30/03/2015,"2.168,32 €",5,33400,227990,
2015.0000589,CEBE MUNTATGES TEATRALS SLU,ENERO/15. CONTRATO DE LOS SERVICIOS DE SALA DEL TEATRO DEL RAVAL.  DEC. 14-04-14,25/03/2015,"10.167,33 €",5,33400,227994,
2015.0000731,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ENERO/15. FOTOLATERAS DE EXPOSICION EN LA CASA DE CULTURA DE CASTELLON,17/04/2015,"485,08 €",5,33400,226090,
2015.0000228,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"ENERO/15. SERVICIO DE GESTION Y DIRECCION DE LA ESCUELA MUNICIPAL DE TEATRO, CURSOS 2014/2015 Y 2015/2016 JGL 31/10/2014",04/03/2015,"3.975,78 €",5,33400,227991,
2015.0000558,"COMUNICACION Y MEDIOS DE LEVANTE, S.L. /GRUPO ZETA","ENERO/15. SERVICIO DE REDACCION, EDICION, IMPRESION Y REPARTO DE UN PERIODICO DE INFORMACIÓN LOCAL DECRETO 30-06-2014",30/03/2015,"6.151,85 €",5,33400,227060,
2014.0003748,IMAGENARTE ENMARCACIONES SL,ENMARCACIONES PARA NEGOCIADO DE CULTURA.,26/03/2015,"102,00 €",5,33400,226090,
2014.0007255,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,EXPOSICIÓN XXXV ANIVERSARIO AYUNTAMIENTOS DEMOCRATICOS.,08/04/2015,"1.815,00 €",5,33400,226090,
2015.0000903,"JANKOVIC ESTUDIO DE ARTES VISUALES,SL","FEBRERO 2015. CONFERENCIA SOBRE TECNOLOGÍA DIGITAL, EXPOSICIÓN MULTIMEDIA Y OTROS.",20/04/2015,"4.436,67 €",5,33400,226090,
2015.0003017,"JN OCIO IMAGEN Y SONIDO, S.L.",FEBRERO 2015. PROYECCIONES CINEMATOGRAFICAS TEATRE DEL RAVAL.,26/09/2015,"1.923,90 €",5,33400,227994,
2015.0001254,ASOCIACION L'AURO,FEBRERO 2015. TERAPIA CON PERROS PARA ALUMNOS DEL CPEE CASTELL VELL  DE ENERO A JUNIO 2015 (ASOCIACION L'AURO),22/05/2015,"500,00 €",5,32000,226992,
2015.0000994,CEBE MUNTATGES TEATRALS SLU,FEBRERO/15. CONTRATO DE LOS SERVICIOS DE SALA DEL TEATRO DEL RAVAL.  DEC. 14-04-14,15/04/2015,"9.406,24 €",5,33400,227994,
